"Plot Title: CM2SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684002, LBL: 30 CM)","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684005, LBL: 10 CM)","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684009, LBL: 1 M)"
993,05/17/20 03:00:01 AM,0.4471,0.3043,0.4486
994,05/17/20 03:30:01 AM,0.4478,0.3043,0.4486
995,05/17/20 04:00:01 AM,0.4486,0.3051,0.4486
996,05/17/20 04:30:01 AM,0.4486,0.3054,0.4394
997,05/17/20 05:00:01 AM,0.4486,0.3062,0.4394
998,05/17/20 05:30:01 AM,0.4486,0.3066,0.4394
999,05/17/20 06:00:01 AM,0.4493,0.3084,0.4394
1000,05/17/20 06:30:01 AM,0.4500,0.3080,0.4394
1001,05/17/20 07:00:01 AM,0.4493,0.3102,0.4394
1002,05/17/20 07:30:01 AM,0.4500,0.3125,0.4401
1003,05/17/20 08:00:01 AM,0.4500,0.3136,0.4394
1004,05/17/20 08:30:01 AM,0.4507,0.3231,0.4401
1005,05/17/20 09:00:01 AM,0.4507,0.3274,0.4401
1006,05/17/20 09:30:01 AM,0.4507,0.3199,0.4401
1007,05/17/20 10:00:01 AM,0.4514,0.3160,0.4394
1008,05/17/20 10:30:01 AM,0.4514,0.3133,0.4394
1009,05/17/20 11:00:01 AM,0.4514,0.3110,0.4401
1010,05/17/20 11:30:01 AM,0.4507,0.3098,0.4401
1011,05/17/20 12:00:01 PM,0.4514,0.3095,0.4401
1012,05/17/20 12:30:01 PM,0.4514,0.3084,0.4394
1013,05/17/20 01:00:01 PM,0.4514,0.3080,0.4394
1014,05/17/20 01:30:01 PM,0.4521,0.3072,0.4394
1015,05/17/20 02:00:01 PM,0.4521,0.3066,0.4394
1016,05/17/20 02:30:01 PM,0.4521,0.3062,0.4394
1017,05/17/20 03:00:01 PM,0.4529,0.3054,0.4401
1018,05/17/20 03:30:01 PM,0.4521,0.3048,0.4401
1019,05/17/20 04:00:01 PM,0.4529,0.3043,0.4401
1020,05/17/20 04:30:01 PM,0.4521,0.3040,0.4401
1021,05/17/20 05:00:01 PM,0.4529,0.3037,0.4401
1022,05/17/20 05:30:01 PM,0.4529,0.3033,0.4394
1023,05/17/20 06:00:01 PM,0.4529,0.3033,0.4394
1024,05/17/20 06:30:01 PM,0.4529,0.3033,0.4394
1025,05/17/20 07:00:01 PM,0.4529,0.3029,0.4394
1026,05/17/20 07:30:01 PM,0.4536,0.3029,0.4394
1027,05/17/20 08:00:01 PM,0.4536,0.3029,0.4394
1028,05/17/20 08:30:01 PM,0.4536,0.3029,0.4394
1029,05/17/20 09:00:01 PM,0.4536,0.3029,0.4394
1030,05/17/20 09:30:01 PM,0.4529,0.3033,0.4394
1031,05/17/20 10:00:01 PM,0.4543,0.3040,0.4394
1032,05/17/20 10:30:01 PM,0.4543,0.3048,0.4394
1033,05/17/20 11:00:01 PM,0.4543,0.3058,0.4394
1034,05/17/20 11:30:01 PM,0.4543,0.3066,0.4394
1035,05/18/20 12:00:01 AM,0.4543,0.3066,0.4394
1036,05/18/20 12:30:01 AM,0.4543,0.3069,0.4394
1037,05/18/20 01:00:01 AM,0.4543,0.3072,0.4394
1038,05/18/20 01:30:01 AM,0.4543,0.3072,0.4394
1039,05/18/20 02:00:01 AM,0.4550,0.3072,0.4394
1040,05/18/20 02:30:01 AM,0.4543,0.3072,0.4394
1041,05/18/20 03:00:01 AM,0.4550,0.3072,0.4394
1042,05/18/20 03:30:01 AM,0.4550,0.3072,0.4394
1043,05/18/20 04:00:01 AM,0.4550,0.3077,0.4394
1044,05/18/20 04:30:01 AM,0.4550,0.3244,0.4394
1045,05/18/20 05:00:01 AM,0.4550,0.3915,0.4394
1046,05/18/20 05:30:01 AM,0.4557,0.3959,0.4394
1047,05/18/20 06:00:01 AM,0.4557,0.3934,0.4394
1048,05/18/20 06:30:01 AM,0.4550,0.3915,0.4394
1049,05/18/20 07:00:01 AM,0.4557,0.3769,0.4394
1050,05/18/20 07:30:01 AM,0.4557,0.3594,0.4394
1051,05/18/20 08:00:01 AM,0.4557,0.3466,0.4394
1052,05/18/20 08:30:01 AM,0.4565,0.3408,0.4394
1053,05/18/20 09:00:01 AM,0.4565,0.3384,0.4394
1054,05/18/20 09:30:01 AM,0.4565,0.3437,0.4401
1055,05/18/20 10:00:01 AM,0.4565,0.3909,0.4401
1056,05/18/20 10:30:01 AM,0.4565,0.4521,0.4401
1057,05/18/20 11:00:01 AM,0.4572,0.5027,0.4401
1058,05/18/20 11:30:01 AM,0.4572,0.5035,0.4401
1059,05/18/20 12:00:01 PM,0.4572,0.5035,0.4401
1060,05/18/20 12:30:01 PM,0.4579,0.5035,0.4408
1061,05/18/20 01:00:01 PM,0.4572,0.4557,0.4401
1062,05/18/20 01:30:01 PM,0.4579,0.4394,0.4401
1063,05/18/20 02:00:01 PM,0.4579,0.4339,0.4408
1064,05/18/20 02:30:01 PM,0.4572,0.4236,0.4408
1065,05/18/20 03:00:01 PM,0.4579,0.3952,0.4408
1066,05/18/20 03:30:01 PM,0.4579,0.3568,0.4408
1067,05/18/20 04:00:01 PM,0.4579,0.3427,0.4408
1068,05/18/20 04:30:01 PM,0.4579,0.3330,0.4401
1069,05/18/20 05:00:01 PM,0.4572,0.3471,0.4401
1070,05/18/20 05:30:01 PM,0.4579,0.3476,0.4401
1071,05/18/20 06:00:01 PM,0.4572,0.3304,0.4401
1072,05/18/20 06:30:01 PM,0.4579,0.3308,0.4401
1073,05/18/20 07:00:01 PM,0.4579,0.3553,0.4401
1074,05/18/20 07:30:01 PM,0.4579,0.3542,0.4401
1075,05/18/20 08:00:01 PM,0.4579,0.4041,0.4401
1076,05/18/20 08:30:01 PM,0.4586,0.4444,0.4401
1077,05/18/20 09:00:01 PM,0.4586,0.4464,0.4401
1078,05/18/20 09:30:01 PM,0.4586,0.4229,0.4408
1079,05/18/20 10:00:01 PM,0.4586,0.4169,0.4401
1080,05/18/20 10:30:01 PM,0.4586,0.4114,0.4401
1081,05/18/20 11:00:01 PM,0.4586,0.3990,0.4401
1082,05/18/20 11:30:01 PM,0.4586,0.3780,0.4401
1083,05/19/20 12:00:01 AM,0.4586,0.3590,0.4401
1084,05/19/20 12:30:01 AM,0.4586,0.3496,0.4401
1085,05/19/20 01:00:01 AM,0.4586,0.3418,0.4401
1086,05/19/20 01:30:01 AM,0.4579,0.3335,0.4401
1087,05/19/20 02:00:01 AM,0.4586,0.3295,0.4401
1088,05/19/20 02:30:01 AM,0.4586,0.3277,0.4401
1089,05/19/20 03:00:01 AM,0.4586,0.3265,0.4401
1090,05/19/20 03:30:01 AM,0.4579,0.3249,0.4401
1091,05/19/20 04:00:01 AM,0.4586,0.3240,0.4401
1092,05/19/20 04:30:01 AM,0.4586,0.3228,0.4401
1093,05/19/20 05:00:01 AM,0.4586,0.3216,0.4401
1094,05/19/20 05:30:01 AM,0.4579,0.3207,0.4401
1095,05/19/20 06:00:01 AM,0.4586,0.3195,0.4401
1096,05/19/20 06:30:01 AM,0.4586,0.3187,0.4401
1097,05/19/20 07:00:01 AM,0.4586,0.3175,0.4401
1098,05/19/20 07:30:01 AM,0.4586,0.3163,0.4401
1099,05/19/20 08:00:01 AM,0.4586,0.3163,0.4401
1100,05/19/20 08:30:01 AM,0.4586,0.3160,0.4394
1101,05/19/20 09:00:01 AM,0.4593,0.3156,0.4394
1102,05/19/20 09:30:01 AM,0.4586,0.3151,0.4394
1103,05/19/20 10:00:01 AM,0.4593,0.3148,0.4401
1104,05/19/20 10:30:01 AM,0.4593,0.3144,0.4401
1105,05/19/20 11:00:01 AM,0.4593,0.3144,0.4401
1106,05/19/20 11:30:01 AM,0.4593,0.3140,0.4380
1107,05/19/20 12:00:01 PM,0.4593,0.3136,0.4387
1108,05/19/20 12:30:01 PM,0.4593,0.3133,0.4380
1109,05/19/20 01:00:01 PM,0.4600,0.3125,0.4380
1110,05/19/20 01:30:01 PM,0.4600,0.3121,0.4380
1111,05/19/20 02:00:01 PM,0.4600,0.3118,0.4387
1112,05/19/20 02:30:01 PM,0.4600,0.3110,0.4387
1113,05/19/20 03:00:01 PM,0.4600,0.3106,0.4380
1114,05/19/20 03:30:01 PM,0.4600,0.3106,0.4380
1115,05/19/20 04:00:01 PM,0.4600,0.3102,0.4380
1116,05/19/20 04:30:01 PM,0.4600,0.3098,0.4380
1117,05/19/20 05:00:01 PM,0.4600,0.3098,0.4380
1118,05/19/20 05:30:01 PM,0.4600,0.3095,0.4380
1119,05/19/20 06:00:01 PM,0.4600,0.3098,0.4380
1120,05/19/20 06:30:01 PM,0.4600,0.3098,0.4380
1121,05/19/20 07:00:01 PM,0.4593,0.3095,0.4380
1122,05/19/20 07:30:01 PM,0.4600,0.3098,0.4380
1123,05/19/20 08:00:01 PM,0.4600,0.3095,0.4380
1124,05/19/20 08:30:01 PM,0.4600,0.3095,0.4380
1125,05/19/20 09:00:01 PM,0.4593,0.3092,0.4380
1126,05/19/20 09:30:01 PM,0.4593,0.3087,0.4380
1127,05/19/20 10:00:01 PM,0.4593,0.3092,0.4380
1128,05/19/20 10:30:01 PM,0.4593,0.3092,0.4380
1129,05/19/20 11:00:01 PM,0.4600,0.3092,0.4380
1130,05/19/20 11:30:01 PM,0.4593,0.3102,0.4380
1131,05/20/20 12:00:01 AM,0.4600,0.3506,0.4387
1132,05/20/20 12:30:01 AM,0.4593,0.4121,0.4387
1133,05/20/20 01:00:01 AM,0.4600,0.4841,0.4387
1134,05/20/20 01:30:01 AM,0.4600,0.4848,0.4387
1135,05/20/20 02:00:01 AM,0.4600,0.4444,0.4387
1136,05/20/20 02:30:01 AM,0.4600,0.4236,0.4387
1137,05/20/20 03:00:01 AM,0.4593,0.4174,0.4387
1138,05/20/20 03:30:01 AM,0.4593,0.4128,0.4380
1139,05/20/20 04:00:01 AM,0.4593,0.3895,0.4387
1140,05/20/20 04:30:01 AM,0.4593,0.3740,0.4380
1141,05/20/20 05:00:01 AM,0.4593,0.3542,0.4380
1142,05/20/20 05:30:01 AM,0.4593,0.3412,0.4380
1143,05/20/20 06:00:01 AM,0.4593,0.3330,0.4380
1144,05/20/20 06:30:01 AM,0.4593,0.3282,0.4380
1145,05/20/20 07:00:01 AM,0.4593,0.3265,0.4380
1146,05/20/20 07:30:01 AM,0.4593,0.3235,0.4380
1147,05/20/20 08:00:01 AM,0.4593,0.3223,0.4380
1148,05/20/20 08:30:01 AM,0.4593,0.3211,0.4380
1149,05/20/20 09:00:01 AM,0.4593,0.3199,0.4380
1150,05/20/20 09:30:01 AM,0.4593,0.3192,0.4380
1151,05/20/20 10:00:01 AM,0.4593,0.3178,0.4380
1152,05/20/20 10:30:01 AM,0.4593,0.3168,0.4380
1153,05/20/20 11:00:01 AM,0.4593,0.3156,0.4387
1154,05/20/20 11:30:01 AM,0.4593,0.3144,0.4380
1155,05/20/20 12:00:01 PM,0.4600,0.3140,0.4387
1156,05/20/20 12:30:01 PM,0.4600,0.3136,0.4380
1157,05/20/20 01:00:01 PM,0.4600,0.3128,0.4387
1158,05/20/20 01:30:01 PM,0.4600,0.3121,0.4387
1159,05/20/20 02:00:01 PM,0.4600,0.3118,0.4387
1160,05/20/20 02:30:01 PM,0.4600,0.3110,0.4387
1161,05/20/20 03:00:01 PM,0.4600,0.3106,0.4387
1162,05/20/20 03:30:01 PM,0.4600,0.3102,0.4387
1163,05/20/20 04:00:01 PM,0.4600,0.3098,0.4387
1164,05/20/20 04:30:01 PM,0.4600,0.3095,0.4387
1165,05/20/20 05:00:01 PM,0.4593,0.3092,0.4380
1166,05/20/20 05:30:01 PM,0.4600,0.3092,0.4380
1167,05/20/20 06:00:01 PM,0.4593,0.3092,0.4387
1168,05/20/20 06:30:01 PM,0.4600,0.3084,0.4380
1169,05/20/20 07:00:01 PM,0.4593,0.3084,0.4380
1170,05/20/20 07:30:01 PM,0.4600,0.3084,0.4373
1171,05/20/20 08:00:01 PM,0.4600,0.3084,0.4380
1172,05/20/20 08:30:01 PM,0.4593,0.3080,0.4380
1173,05/20/20 09:00:01 PM,0.4593,0.3080,0.4380
1174,05/20/20 09:30:01 PM,0.4600,0.3080,0.4380
1175,05/20/20 10:00:01 PM,0.4600,0.3084,0.4380
1176,05/20/20 10:30:01 PM,0.4593,0.3080,0.4380
1177,05/20/20 11:00:01 PM,0.4593,0.3084,0.4373
1178,05/20/20 11:30:01 PM,0.4600,0.3084,0.4380
1179,05/21/20 12:00:01 AM,0.4593,0.3084,0.4373
1180,05/21/20 12:30:01 AM,0.4593,0.3084,0.4380
1181,05/21/20 01:00:01 AM,0.4593,0.3087,0.4380
1182,05/21/20 01:30:01 AM,0.4593,0.3087,0.4380
1183,05/21/20 02:00:01 AM,0.4593,0.3087,0.4380
1184,05/21/20 02:30:01 AM,0.4593,0.3092,0.4373
1185,05/21/20 03:00:01 AM,0.4593,0.3092,0.4373
1186,05/21/20 03:30:01 AM,0.4593,0.3092,0.4380
1187,05/21/20 04:00:01 AM,0.4593,0.3092,0.4380
1188,05/21/20 04:30:01 AM,0.4593,0.3092,0.4373
1189,05/21/20 05:00:01 AM,0.4593,0.3095,0.4380
1190,05/21/20 05:30:01 AM,0.4593,0.3095,0.4380
1191,05/21/20 06:00:01 AM,0.4593,0.3095,0.4380
1192,05/21/20 06:30:01 AM,0.4593,0.3095,0.4380
1193,05/21/20 07:00:01 AM,0.4593,0.3095,0.4380
1194,05/21/20 07:30:01 AM,0.4593,0.3095,0.4373
1195,05/21/20 08:00:01 AM,0.4600,0.3095,0.4373
1196,05/21/20 08:30:01 AM,0.4600,0.3095,0.4373
1197,05/21/20 09:00:01 AM,0.4600,0.3098,0.4373
1198,05/21/20 09:30:01 AM,0.4600,0.3095,0.4373
1199,05/21/20 10:00:01 AM,0.4521,0.3087,0.4451
1200,05/21/20 10:30:01 AM,0.4521,0.3087,0.4451
1201,05/21/20 11:00:01 AM,0.4521,0.3087,0.4451
1202,05/21/20 11:30:01 AM,0.4521,0.3080,0.4444
1203,05/21/20 12:00:01 PM,0.4521,0.3077,0.4444
1204,05/21/20 12:30:01 PM,0.4529,0.3069,0.4444
1205,05/21/20 01:00:01 PM,0.4521,0.3062,0.4444
1206,05/21/20 01:30:01 PM,0.4521,0.3058,0.4444
1207,05/21/20 02:00:01 PM,0.4529,0.3054,0.4444
1208,05/21/20 02:30:01 PM,0.4521,0.3048,0.4444
1209,05/21/20 03:00:01 PM,0.4521,0.3043,0.4444
1210,05/21/20 03:30:01 PM,0.4521,0.3043,0.4451
1211,05/21/20 04:00:01 PM,0.4529,0.3043,0.4444
1212,05/21/20 04:30:01 PM,0.4529,0.3040,0.4451
1213,05/21/20 05:00:01 PM,0.4521,0.3040,0.4444
1214,05/21/20 05:30:01 PM,0.4529,0.3037,0.4444
1215,05/21/20 06:00:01 PM,0.4521,0.3037,0.4493
1216,05/21/20 06:30:01 PM,0.4521,0.3037,0.4493
1217,05/21/20 07:00:01 PM,0.4521,0.3037,0.4464
1218,05/21/20 07:30:01 PM,0.4317,0.3033,0.4457
1219,05/21/20 08:00:01 PM,0.4310,0.3037,0.4464
1220,05/21/20 08:30:01 PM,0.4310,0.3040,0.4457
1221,05/21/20 09:00:01 PM,0.4305,0.3040,0.4464
1222,05/21/20 09:30:01 PM,0.4305,0.3048,0.4464
1223,05/21/20 10:00:01 PM,0.4310,0.3051,0.4464
1224,05/21/20 10:30:01 PM,0.4310,0.3051,0.4457
1225,05/21/20 11:00:01 PM,0.4305,0.3051,0.4457
1226,05/21/20 11:30:01 PM,0.4305,0.3051,0.4464
1227,05/22/20 12:00:01 AM,0.4305,0.3051,0.4457
1228,05/22/20 12:30:01 AM,0.4310,0.3051,0.4457
1229,05/22/20 01:00:01 AM,0.4310,0.3051,0.4457
1230,05/22/20 01:30:01 AM,0.4317,0.3051,0.4457
1231,05/22/20 02:00:01 AM,0.4317,0.3051,0.4457
1232,05/22/20 02:30:01 AM,0.4317,0.3051,0.4457
1233,05/22/20 03:00:01 AM,0.4317,0.3051,0.4457
1234,05/22/20 03:30:01 AM,0.4310,0.3051,0.4457
1235,05/22/20 04:00:01 AM,0.4310,0.3051,0.4457
1236,05/22/20 04:30:01 AM,0.4317,0.3051,0.4457
1237,05/22/20 05:00:01 AM,0.4310,0.3051,0.4457
1238,05/22/20 05:30:01 AM,0.4317,0.3051,0.4457
1239,05/22/20 06:00:01 AM,0.4317,0.3054,0.4457
1240,05/22/20 06:30:01 AM,0.4317,0.3054,0.4457
1241,05/22/20 07:00:01 AM,0.4317,0.3051,0.4451
1242,05/22/20 07:30:01 AM,0.4317,0.3054,0.4457
1243,05/22/20 08:00:01 AM,0.4317,0.3054,0.4457
1244,05/22/20 08:30:01 AM,0.4317,0.3054,0.4457
1245,05/22/20 09:00:01 AM,0.4317,0.3054,0.4457
1246,05/22/20 09:30:01 AM,0.4317,0.3054,0.4457
1247,05/22/20 10:00:01 AM,0.4317,0.3058,0.4457
1248,05/22/20 10:30:01 AM,0.4317,0.3054,0.4457
1249,05/22/20 11:00:01 AM,0.4317,0.3054,0.4457
1250,05/22/20 11:30:01 AM,0.4317,0.3051,0.4478
1251,05/22/20 12:00:01 PM,0.4317,0.3048,0.4478
1252,05/22/20 12:30:01 PM,0.4317,0.3040,0.4486
1253,05/22/20 01:00:01 PM,0.4325,0.3037,0.4486
1254,05/22/20 01:30:01 PM,0.4325,0.3033,0.4478
1255,05/22/20 02:00:01 PM,0.4325,0.3029,0.4478
1256,05/22/20 02:30:01 PM,0.4325,0.3026,0.4478
1257,05/22/20 03:00:01 PM,0.4317,0.3022,0.4478
1258,05/22/20 03:30:01 PM,0.4317,0.3022,0.4486
1259,05/22/20 04:00:01 PM,0.4310,0.3022,0.4478
1260,05/22/20 04:30:01 PM,0.4317,0.3019,0.4486
1261,05/22/20 05:00:01 PM,0.4284,0.3019,0.4478
1262,05/22/20 05:30:01 PM,0.4276,0.3015,0.4486
1263,05/22/20 06:00:01 PM,0.4276,0.3015,0.4486
1264,05/22/20 06:30:01 PM,0.4269,0.3011,0.4478
1265,05/22/20 07:00:01 PM,0.4262,0.3011,0.4478
1266,05/22/20 07:30:01 PM,0.4269,0.3011,0.4478
1267,05/22/20 08:00:01 PM,0.4262,0.3008,0.4478
1268,05/22/20 08:30:01 PM,0.4262,0.3008,0.4478
1269,05/22/20 09:00:01 PM,0.4262,0.3008,0.4478
1270,05/22/20 09:30:01 PM,0.4262,0.3011,0.4471
1271,05/22/20 10:00:01 PM,0.4262,0.3011,0.4478
1272,05/22/20 10:30:01 PM,0.4255,0.3011,0.4478
1273,05/22/20 11:00:01 PM,0.4255,0.3019,0.4471
1274,05/22/20 11:30:01 PM,0.4255,0.3019,0.4478
1275,05/23/20 12:00:01 AM,0.4255,0.3022,0.4478
1276,05/23/20 12:30:01 AM,0.4255,0.3026,0.4471
1277,05/23/20 01:00:01 AM,0.4255,0.3026,0.4478
1278,05/23/20 01:30:01 AM,0.4255,0.3026,0.4471
1279,05/23/20 02:00:01 AM,0.4255,0.3029,0.4478
1280,05/23/20 02:30:01 AM,0.4255,0.3029,0.4471
1281,05/23/20 03:00:01 AM,0.4255,0.3033,0.4471
1282,05/23/20 03:30:01 AM,0.4255,0.3037,0.4471
1283,05/23/20 04:00:01 AM,0.4250,0.3037,0.4471
1284,05/23/20 04:30:01 AM,0.4250,0.3037,0.4471
1285,05/23/20 05:00:01 AM,0.4243,0.3037,0.4471
1286,05/23/20 05:30:01 AM,0.4236,0.3040,0.4478
1287,05/23/20 06:00:01 AM,0.4236,0.3040,0.4471
1288,05/23/20 06:30:01 AM,0.4236,0.3040,0.4478
1289,05/23/20 07:00:01 AM,0.4236,0.3040,0.4478
1290,05/23/20 07:30:01 AM,0.4236,0.3040,0.4471
1291,05/23/20 08:00:01 AM,0.4236,0.3043,0.4471
1292,05/23/20 08:30:01 AM,0.4236,0.3043,0.4471
1293,05/23/20 09:00:01 AM,0.4236,0.3043,0.4471
1294,05/23/20 09:30:01 AM,0.4236,0.3043,0.4478
1295,05/23/20 10:00:01 AM,0.4236,0.3043,0.4478
1296,05/23/20 10:30:01 AM,0.4229,0.3040,0.4471
1297,05/23/20 11:00:01 AM,0.4229,0.3037,0.4478
1298,05/23/20 11:30:01 AM,0.4229,0.3037,0.4478
1299,05/23/20 12:00:01 PM,0.4222,0.3029,0.4478
1300,05/23/20 12:30:01 PM,0.4214,0.3022,0.4478
1301,05/23/20 01:00:01 PM,0.4209,0.3019,0.4478
1302,05/23/20 01:30:01 PM,0.4202,0.3015,0.4478
1303,05/23/20 02:00:01 PM,0.4195,0.3008,0.4478
1304,05/23/20 02:30:01 PM,0.4202,0.3005,0.4478
1305,05/23/20 03:00:01 PM,0.4174,0.2997,0.4478
1306,05/23/20 03:30:01 PM,0.4169,0.2997,0.4478
1307,05/23/20 04:00:01 PM,0.4162,0.2994,0.4478
1308,05/23/20 04:30:01 PM,0.4135,0.2994,0.4493
1309,05/23/20 05:00:01 PM,0.4128,0.2990,0.4493
1310,05/23/20 05:30:01 PM,0.4128,0.2987,0.4493
1311,05/23/20 06:00:01 PM,0.4128,0.2987,0.4493
1312,05/23/20 06:30:01 PM,0.4128,0.2987,0.4493
1313,05/23/20 07:00:01 PM,0.4121,0.2984,0.4486
1314,05/23/20 07:30:01 PM,0.4121,0.2984,0.4493
1315,05/23/20 08:00:01 PM,0.4121,0.2984,0.4486
1316,05/23/20 08:30:01 PM,0.4121,0.2984,0.4486
1317,05/23/20 09:00:01 PM,0.4114,0.2979,0.4486
1318,05/23/20 09:30:01 PM,0.4121,0.2984,0.4486
1319,05/23/20 10:00:01 PM,0.4114,0.2984,0.4486
1320,05/23/20 10:30:01 PM,0.4114,0.2984,0.4486
1321,05/23/20 11:00:01 PM,0.4114,0.2984,0.4486
1322,05/23/20 11:30:01 PM,0.4114,0.2987,0.4486
1323,05/24/20 12:00:01 AM,0.4114,0.2987,0.4486
1324,05/24/20 12:30:01 AM,0.4114,0.2990,0.4486
1325,05/24/20 01:00:01 AM,0.4114,0.2990,0.4486
1326,05/24/20 01:30:01 AM,0.4114,0.2990,0.4486
1327,05/24/20 02:00:01 AM,0.4114,0.2997,0.4486
1328,05/24/20 02:30:01 AM,0.4114,0.2997,0.4486
1329,05/24/20 03:00:01 AM,0.4107,0.3001,0.4486
1330,05/24/20 03:30:01 AM,0.4107,0.3001,0.4486
1331,05/24/20 04:00:01 AM,0.4107,0.3001,0.4486
1332,05/24/20 04:30:01 AM,0.4107,0.3005,0.4486
1333,05/24/20 05:00:01 AM,0.4107,0.3008,0.4486
1334,05/24/20 05:30:01 AM,0.4102,0.3008,0.4486
1335,05/24/20 06:00:01 AM,0.4102,0.3011,0.4486
1336,05/24/20 06:30:01 AM,0.4102,0.3011,0.4486
1337,05/24/20 07:00:01 AM,0.4107,0.3011,0.4478
1338,05/24/20 07:30:01 AM,0.4107,0.3011,0.4486
1339,05/24/20 08:00:01 AM,0.4107,0.3015,0.4486
1340,05/24/20 08:30:01 AM,0.4107,0.3015,0.4486
1341,05/24/20 09:00:01 AM,0.4107,0.3015,0.4486
1342,05/24/20 09:30:01 AM,0.4107,0.3008,0.4486
1343,05/24/20 10:00:01 AM,0.4102,0.3011,0.4493
1344,05/24/20 10:30:01 AM,0.4102,0.3011,0.4493
1345,05/24/20 11:00:01 AM,0.4102,0.3005,0.4486
1346,05/24/20 11:30:01 AM,0.4095,0.3005,0.4493
1347,05/24/20 12:00:01 PM,0.4095,0.3001,0.4486
1348,05/24/20 12:30:01 PM,0.4088,0.2997,0.4493
1349,05/24/20 01:00:01 PM,0.4088,0.2990,0.4493
1350,05/24/20 01:30:01 PM,0.4069,0.2984,0.4493
1351,05/24/20 02:00:01 PM,0.4062,0.2984,0.4493
1352,05/24/20 02:30:01 PM,0.4055,0.2979,0.4493
1353,05/24/20 03:00:01 PM,0.4048,0.2976,0.4493
1354,05/24/20 03:30:01 PM,0.4022,0.2973,0.4493
1355,05/24/20 04:00:01 PM,0.4016,0.2970,0.4493
1356,05/24/20 04:30:01 PM,0.4010,0.2966,0.4493
1357,05/24/20 05:00:01 PM,0.3990,0.2963,0.4493
1358,05/24/20 05:30:01 PM,0.3997,0.2966,0.4493
1359,05/24/20 06:00:01 PM,0.3978,0.2963,0.4493
1360,05/24/20 06:30:01 PM,0.3971,0.2963,0.4493
1361,05/24/20 07:00:01 PM,0.3964,0.2963,0.4493
1362,05/24/20 07:30:01 PM,0.3964,0.2959,0.4493
1363,05/24/20 08:00:01 PM,0.3964,0.2955,0.4493
1364,05/24/20 08:30:01 PM,0.3964,0.2955,0.4493
1365,05/24/20 09:00:01 PM,0.3964,0.2955,0.4493
1366,05/24/20 09:30:01 PM,0.3964,0.2955,0.4493
1367,05/24/20 10:00:01 PM,0.3971,0.2955,0.4486
1368,05/24/20 10:30:01 PM,0.3964,0.2959,0.4486
1369,05/24/20 11:00:01 PM,0.3964,0.2959,0.4493
1370,05/24/20 11:30:01 PM,0.3964,0.2959,0.4493
1371,05/25/20 12:00:01 AM,0.3971,0.2963,0.4486
1372,05/25/20 12:30:01 AM,0.3971,0.2966,0.4486
1373,05/25/20 01:00:01 AM,0.3964,0.2966,0.4486
1374,05/25/20 01:30:01 AM,0.3964,0.2966,0.4423
1375,05/25/20 02:00:01 AM,0.3964,0.2970,0.4423
1376,05/25/20 02:30:01 AM,0.3964,0.2970,0.4423
1377,05/25/20 03:00:01 AM,0.3964,0.2973,0.4416
1378,05/25/20 03:30:01 AM,0.3964,0.2973,0.4423
1379,05/25/20 04:00:01 AM,0.3964,0.2976,0.4423
1380,05/25/20 04:30:01 AM,0.3964,0.2976,0.4416
1381,05/25/20 05:00:01 AM,0.3964,0.2976,0.4416
1382,05/25/20 05:30:01 AM,0.3964,0.2979,0.4423
1383,05/25/20 06:00:01 AM,0.3964,0.2979,0.4423
1384,05/25/20 06:30:01 AM,0.3964,0.2979,0.4416
1385,05/25/20 07:00:01 AM,0.3964,0.2979,0.4423
1386,05/25/20 07:30:01 AM,0.3964,0.2984,0.4416
1387,05/25/20 08:00:01 AM,0.3964,0.2987,0.4416
1388,05/25/20 08:30:01 AM,0.3964,0.2987,0.4423
1389,05/25/20 09:00:01 AM,0.3964,0.2987,0.4423
1390,05/25/20 09:30:01 AM,0.3964,0.2987,0.4423
1391,05/25/20 10:00:01 AM,0.3959,0.2987,0.4423
1392,05/25/20 10:30:01 AM,0.3959,0.2984,0.4423
1393,05/25/20 11:00:01 AM,0.3959,0.2979,0.4423
1394,05/25/20 11:30:01 AM,0.3959,0.2976,0.4423
1395,05/25/20 12:00:01 PM,0.3952,0.2973,0.4430
1396,05/25/20 12:30:01 PM,0.3952,0.2966,0.4423
1397,05/25/20 01:00:01 PM,0.3946,0.2963,0.4423
1398,05/25/20 01:30:01 PM,0.3939,0.2959,0.4423
1399,05/25/20 02:00:01 PM,0.3934,0.2959,0.4423
1400,05/25/20 02:30:01 PM,0.3934,0.2952,0.4423
1401,05/25/20 03:00:01 PM,0.3927,0.2955,0.4423
1402,05/25/20 03:30:01 PM,0.3927,0.2952,0.4423
1403,05/25/20 04:00:01 PM,0.3920,0.2949,0.4430
1404,05/25/20 04:30:01 PM,0.3920,0.2952,0.4430
1405,05/25/20 05:00:01 PM,0.3915,0.2949,0.4423
1406,05/25/20 05:30:01 PM,0.3909,0.2949,0.4423
1407,05/25/20 06:00:01 PM,0.3909,0.2949,0.4423
1408,05/25/20 06:30:01 PM,0.3902,0.2946,0.4486
1409,05/25/20 07:00:01 PM,0.3902,0.2946,0.4486
1410,05/25/20 07:30:01 PM,0.3895,0.2946,0.4486
1411,05/25/20 08:00:01 PM,0.3902,0.2946,0.4478
