"Plot Title: ChildsT3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20205245, SEN S/N: 20456140, LBL: childs trans 3- 30 cm)","Water Content, m³/m³ (LGR S/N: 20205245, SEN S/N: 20456142, LBL: childs trans 3- 60 cm)"
508,08/27/20 07:30:01 AM,0.3168,0.3804
509,08/27/20 08:00:01 AM,0.3168,0.3798
510,08/27/20 08:30:01 AM,0.3171,0.3804
511,08/27/20 09:00:01 AM,0.3171,0.3798
512,08/27/20 09:30:01 AM,0.3175,0.3798
513,08/27/20 10:00:01 AM,0.3171,0.3804
514,08/27/20 10:30:01 AM,0.3175,0.3798
515,08/27/20 11:00:01 AM,0.3168,0.3811
516,08/27/20 11:30:01 AM,0.3168,-0.4737
517,08/27/20 12:00:01 PM,0.3163,0.3811
518,08/27/20 12:30:01 PM,0.3168,0.3798
519,08/27/20 01:00:01 PM,0.3168,0.3804
520,08/27/20 01:30:01 PM,0.3163,0.3804
521,08/27/20 02:00:01 PM,0.3160,0.3811
522,08/27/20 02:30:01 PM,0.3163,0.3804
523,08/27/20 03:00:01 PM,0.3163,0.3811
524,08/27/20 03:30:01 PM,0.3160,0.3811
525,08/27/20 04:00:01 PM,0.3163,0.3804
526,08/27/20 04:30:01 PM,0.3168,0.3804
527,08/27/20 05:00:01 PM,0.3163,0.3793
528,08/27/20 05:30:01 PM,0.3160,0.3793
529,08/27/20 06:00:01 PM,0.3156,-0.4737
530,08/27/20 06:30:01 PM,0.3160,0.3798
531,08/27/20 07:00:01 PM,0.3160,0.3793
532,08/27/20 07:30:01 PM,0.3160,0.3798
533,08/27/20 08:00:01 PM,0.3163,0.3798
534,08/27/20 08:30:01 PM,0.3163,0.3787
535,08/27/20 09:00:01 PM,0.3160,0.3793
536,08/27/20 09:30:01 PM,0.3160,0.3804
537,08/27/20 10:00:01 PM,0.3163,0.3804
538,08/27/20 10:30:01 PM,0.3163,0.3804
539,08/27/20 11:00:01 PM,0.3160,0.3804
540,08/27/20 11:30:01 PM,0.3168,0.3798
541,08/28/20 12:00:01 AM,0.3160,0.3798
542,08/28/20 12:30:01 AM,0.3160,0.3798
543,08/28/20 01:00:01 AM,0.3160,0.3804
544,08/28/20 01:30:01 AM,0.3160,0.3798
545,08/28/20 02:00:01 AM,0.3160,0.3798
546,08/28/20 02:30:01 AM,0.3160,0.3793
547,08/28/20 03:00:01 AM,0.3160,0.3798
548,08/28/20 03:30:01 AM,0.3163,0.3798
549,08/28/20 04:00:01 AM,0.3163,0.3798
550,08/28/20 04:30:01 AM,0.3160,0.3798
551,08/28/20 05:00:01 AM,0.3168,0.3798
552,08/28/20 05:30:01 AM,0.3160,0.3798
553,08/28/20 06:00:01 AM,0.3168,0.3798
554,08/28/20 06:30:01 AM,0.3163,0.3798
555,08/28/20 07:00:01 AM,0.3160,0.3798
556,08/28/20 07:30:01 AM,0.3168,0.3798
557,08/28/20 08:00:01 AM,0.3163,0.3798
558,08/28/20 08:30:01 AM,0.3160,0.3798
559,08/28/20 09:00:01 AM,0.3168,0.3798
560,08/28/20 09:30:01 AM,0.3163,0.3798
561,08/28/20 10:00:01 AM,0.3160,0.3798
562,08/28/20 10:30:01 AM,0.3163,0.3798
563,08/28/20 11:00:01 AM,0.3160,0.3798
564,08/28/20 11:30:01 AM,0.3163,-0.4737
565,08/28/20 12:00:01 PM,0.3160,0.3793
566,08/28/20 12:30:01 PM,0.3160,0.3798
567,08/28/20 01:00:01 PM,0.3160,0.3804
568,08/28/20 01:30:01 PM,0.3160,0.3804
569,08/28/20 02:00:01 PM,0.3156,0.3793
570,08/28/20 02:30:01 PM,0.3151,0.3804
571,08/28/20 03:00:01 PM,0.3156,0.3793
572,08/28/20 03:30:01 PM,0.3151,0.3804
573,08/28/20 04:00:01 PM,0.3148,0.3804
574,08/28/20 04:30:01 PM,0.3151,0.3804
575,08/28/20 05:00:01 PM,0.3151,0.3804
576,08/28/20 05:30:01 PM,0.3151,0.3787
577,08/28/20 06:00:01 PM,0.3151,-0.4737
578,08/28/20 06:30:01 PM,0.3151,0.3793
579,08/28/20 07:00:01 PM,0.3156,0.3798
580,08/28/20 07:30:01 PM,0.3148,0.3798
581,08/28/20 08:00:01 PM,0.3148,0.3793
582,08/28/20 08:30:01 PM,0.3148,0.3793
583,08/28/20 09:00:01 PM,0.3148,0.3798
584,08/28/20 09:30:01 PM,0.3156,0.3798
585,08/28/20 10:00:01 PM,0.3156,0.3793
586,08/28/20 10:30:01 PM,0.3151,0.3798
587,08/28/20 11:00:01 PM,0.3156,0.3798
588,08/28/20 11:30:01 PM,0.3151,0.3798
589,08/29/20 12:00:01 AM,0.3151,0.3798
590,08/29/20 12:30:01 AM,0.3151,0.3793
591,08/29/20 01:00:01 AM,0.3151,0.3798
592,08/29/20 01:30:01 AM,0.3151,0.3793
593,08/29/20 02:00:01 AM,0.3151,0.3793
594,08/29/20 02:30:01 AM,0.3151,0.3793
595,08/29/20 03:00:01 AM,0.3151,0.3793
596,08/29/20 03:30:01 AM,0.3156,0.3798
597,08/29/20 04:00:01 AM,0.3151,0.3793
598,08/29/20 04:30:01 AM,0.3151,0.3793
599,08/29/20 05:00:01 AM,0.3151,0.3793
600,08/29/20 05:30:01 AM,0.3151,0.3793
601,08/29/20 06:00:01 AM,0.3156,0.3793
602,08/29/20 06:30:01 AM,0.3151,0.3793
603,08/29/20 07:00:01 AM,0.3151,0.3793
604,08/29/20 07:30:01 AM,0.3156,0.3793
605,08/29/20 08:00:01 AM,0.3156,0.3793
606,08/29/20 08:30:01 AM,0.3151,0.3793
607,08/29/20 09:00:01 AM,0.3156,0.3793
608,08/29/20 09:30:01 AM,0.3151,0.3798
609,08/29/20 10:00:01 AM,0.3156,0.3793
610,08/29/20 10:30:01 AM,0.3151,0.3793
611,08/29/20 11:00:01 AM,0.3151,0.3798
612,08/29/20 11:30:01 AM,0.3156,0.3793
613,08/29/20 12:00:01 PM,0.3151,0.3787
614,08/29/20 12:30:01 PM,0.3148,0.3793
615,08/29/20 01:00:01 PM,0.3151,0.3793
616,08/29/20 01:30:01 PM,0.3144,0.3793
617,08/29/20 02:00:01 PM,0.3144,0.3798
618,08/29/20 02:30:01 PM,0.3144,0.3798
619,08/29/20 03:00:01 PM,0.3148,0.3804
620,08/29/20 03:30:01 PM,0.3144,0.3793
621,08/29/20 04:00:01 PM,0.3140,0.3798
622,08/29/20 04:30:01 PM,0.3144,0.3798
623,08/29/20 05:00:01 PM,0.3140,0.3798
624,08/29/20 05:30:01 PM,0.3140,0.3798
625,08/29/20 06:00:01 PM,0.3144,0.3798
626,08/29/20 06:30:01 PM,0.3136,0.3780
627,08/29/20 07:00:01 PM,0.3140,0.3787
628,08/29/20 07:30:01 PM,0.3144,0.3793
629,08/29/20 08:00:01 PM,0.3140,-0.4737
630,08/29/20 08:30:01 PM,0.3140,0.3798
631,08/29/20 09:00:01 PM,0.3140,0.3798
632,08/29/20 09:30:01 PM,0.3144,0.3793
633,08/29/20 10:00:01 PM,0.3144,0.3793
634,08/29/20 10:30:01 PM,0.3140,0.3787
635,08/29/20 11:00:01 PM,0.3144,0.3793
636,08/29/20 11:30:01 PM,0.3140,0.3793
637,08/30/20 12:00:01 AM,0.3148,0.3787
638,08/30/20 12:30:01 AM,0.3148,0.3787
639,08/30/20 01:00:01 AM,0.3144,0.3787
640,08/30/20 01:30:01 AM,0.3144,0.3787
641,08/30/20 02:00:01 AM,0.3140,0.3787
642,08/30/20 02:30:01 AM,0.3140,0.3793
643,08/30/20 03:00:01 AM,0.3144,0.3787
644,08/30/20 03:30:01 AM,0.3144,0.3787
645,08/30/20 04:00:01 AM,0.3144,0.3787
646,08/30/20 04:30:01 AM,0.3148,0.3793
647,08/30/20 05:00:01 AM,0.3140,0.3787
648,08/30/20 05:30:01 AM,0.3144,0.3787
649,08/30/20 06:00:01 AM,0.3140,0.3793
650,08/30/20 06:30:01 AM,0.3144,0.3787
651,08/30/20 07:00:01 AM,0.3144,0.3787
652,08/30/20 07:30:01 AM,0.3144,0.3787
653,08/30/20 08:00:01 AM,0.3144,0.3787
654,08/30/20 08:30:01 AM,0.3144,0.3787
655,08/30/20 09:00:01 AM,0.3144,0.3787
656,08/30/20 09:30:01 AM,0.3144,0.3793
657,08/30/20 10:00:01 AM,0.3144,0.3793
658,08/30/20 10:30:01 AM,0.3144,0.3780
659,08/30/20 11:00:01 AM,0.3144,-0.4737
660,08/30/20 11:30:01 AM,0.3144,0.2064
661,08/30/20 12:00:01 PM,0.3140,0.3780
662,08/30/20 12:30:01 PM,0.3144,0.3793
663,08/30/20 01:00:01 PM,0.3140,0.3787
664,08/30/20 01:30:01 PM,0.3144,0.3793
665,08/30/20 02:00:01 PM,0.3140,0.3793
666,08/30/20 02:30:01 PM,0.3140,0.3787
667,08/30/20 03:00:01 PM,0.3136,0.3793
668,08/30/20 03:30:01 PM,0.3140,0.3787
669,08/30/20 04:00:01 PM,0.3136,0.3793
670,08/30/20 04:30:01 PM,0.3136,0.3787
671,08/30/20 05:00:01 PM,0.3136,0.3787
672,08/30/20 05:30:01 PM,0.3133,0.3793
673,08/30/20 06:00:01 PM,0.3136,0.3787
674,08/30/20 06:30:01 PM,0.3133,0.3787
675,08/30/20 07:00:01 PM,0.3133,-0.4737
676,08/30/20 07:30:01 PM,0.3133,0.3787
677,08/30/20 08:00:01 PM,0.3133,0.3780
678,08/30/20 08:30:01 PM,0.3133,-0.4737
679,08/30/20 09:00:01 PM,0.3136,0.3722
680,08/30/20 09:30:01 PM,0.3140,0.3787
681,08/30/20 10:00:01 PM,0.3133,0.3787
682,08/30/20 10:30:01 PM,0.3133,0.3780
683,08/30/20 11:00:01 PM,0.3133,0.3787
684,08/30/20 11:30:01 PM,0.3136,0.3787
685,08/31/20 12:00:01 AM,0.3136,0.3787
686,08/31/20 12:30:01 AM,0.3136,0.3787
687,08/31/20 01:00:01 AM,0.3136,0.3787
688,08/31/20 01:30:01 AM,0.3133,0.3780
689,08/31/20 02:00:01 AM,0.3133,0.3787
690,08/31/20 02:30:01 AM,0.3136,0.3787
691,08/31/20 03:00:01 AM,0.3136,0.3787
692,08/31/20 03:30:01 AM,0.3136,0.3780
693,08/31/20 04:00:01 AM,0.3133,0.3780
694,08/31/20 04:30:01 AM,0.3136,0.3787
695,08/31/20 05:00:01 AM,0.3136,0.3780
696,08/31/20 05:30:01 AM,0.3136,0.3780
697,08/31/20 06:00:01 AM,0.3136,0.3780
698,08/31/20 06:30:01 AM,0.3136,0.3780
699,08/31/20 07:00:01 AM,0.3136,0.3787
700,08/31/20 07:30:01 AM,0.3140,0.3780
701,08/31/20 08:00:01 AM,0.3136,0.3780
702,08/31/20 08:30:01 AM,0.3136,0.3775
703,08/31/20 09:00:01 AM,0.3136,0.3780
704,08/31/20 09:30:01 AM,0.3140,0.3780
705,08/31/20 10:00:01 AM,0.3133,0.3787
706,08/31/20 10:30:01 AM,0.3136,0.3780
707,08/31/20 11:00:01 AM,0.3136,-0.4737
708,08/31/20 11:30:01 AM,0.3133,0.2746
709,08/31/20 12:00:01 PM,0.3133,0.3787
710,08/31/20 12:30:01 PM,0.3133,0.3787
711,08/31/20 01:00:01 PM,0.3128,0.3793
712,08/31/20 01:30:01 PM,0.3128,0.3780
713,08/31/20 02:00:01 PM,0.3128,0.3787
714,08/31/20 02:30:01 PM,0.3128,0.3787
715,08/31/20 03:00:01 PM,0.3128,0.3780
716,08/31/20 03:30:01 PM,0.3128,0.3793
717,08/31/20 04:00:01 PM,0.3125,0.3793
718,08/31/20 04:30:01 PM,0.3121,0.3787
719,08/31/20 05:00:01 PM,0.3128,0.3787
720,08/31/20 05:30:01 PM,0.3125,0.3780
721,08/31/20 06:00:01 PM,0.3128,0.3780
722,08/31/20 06:30:01 PM,0.3125,0.3780
723,08/31/20 07:00:01 PM,0.3125,0.3762
724,08/31/20 07:30:01 PM,0.3125,0.3780
725,08/31/20 08:00:01 PM,0.3121,0.3775
726,08/31/20 08:30:01 PM,0.3121,0.3780
727,08/31/20 09:00:01 PM,0.3125,0.3780
728,08/31/20 09:30:01 PM,0.3125,0.3780
729,08/31/20 10:00:01 PM,0.3125,0.3780
730,08/31/20 10:30:01 PM,0.3125,0.3780
731,08/31/20 11:00:01 PM,0.3125,0.3775
732,08/31/20 11:30:01 PM,0.3128,0.3775
733,09/01/20 12:00:01 AM,0.3125,0.3780
734,09/01/20 12:30:01 AM,0.3125,0.3780
735,09/01/20 01:00:01 AM,0.3125,0.3780
736,09/01/20 01:30:01 AM,0.3125,0.3780
737,09/01/20 02:00:01 AM,0.3125,0.3780
738,09/01/20 02:30:01 AM,0.3125,0.3780
739,09/01/20 03:00:01 AM,0.3125,0.3780
740,09/01/20 03:30:01 AM,0.3125,0.3775
741,09/01/20 04:00:01 AM,0.3128,0.3780
742,09/01/20 04:30:01 AM,0.3125,0.3775
743,09/01/20 05:00:01 AM,0.3125,0.3775
744,09/01/20 05:30:01 AM,0.3125,0.3780
745,09/01/20 06:00:01 AM,0.3128,0.3775
746,09/01/20 06:30:01 AM,0.3128,0.3775
747,09/01/20 07:00:01 AM,0.3133,0.3780
748,09/01/20 07:30:01 AM,0.3128,0.3780
749,09/01/20 08:00:01 AM,0.3125,0.3780
750,09/01/20 08:30:01 AM,0.3125,0.3780
751,09/01/20 09:00:01 AM,0.3128,0.3780
752,09/01/20 09:30:01 AM,0.3125,0.3780
753,09/01/20 10:00:01 AM,0.3128,0.3769
754,09/01/20 10:30:01 AM,0.3125,0.2673
755,09/01/20 11:00:01 AM,0.3125,0.2739
756,09/01/20 11:30:01 AM,0.3118,0.3780
757,09/01/20 12:00:01 PM,0.3125,0.3780
758,09/01/20 12:30:01 PM,0.3125,0.3780
759,09/01/20 01:00:01 PM,0.3121,0.3780
760,09/01/20 01:30:01 PM,0.3121,0.3780
761,09/01/20 02:00:01 PM,0.3118,0.3780
762,09/01/20 02:30:01 PM,0.3121,0.3780
763,09/01/20 03:00:01 PM,0.3121,0.3775
764,09/01/20 03:30:01 PM,0.3118,0.3787
765,09/01/20 04:00:01 PM,0.3118,0.3780
766,09/01/20 04:30:01 PM,0.3118,0.3775
767,09/01/20 05:00:01 PM,0.3118,0.3780
768,09/01/20 05:30:01 PM,0.3118,0.3780
769,09/01/20 06:00:01 PM,0.3113,0.3769
770,09/01/20 06:30:01 PM,0.3118,0.3780
771,09/01/20 07:00:01 PM,0.3110,0.3780
772,09/01/20 07:30:01 PM,0.3113,0.3775
773,09/01/20 08:00:01 PM,0.3113,0.3769
774,09/01/20 08:30:01 PM,0.3113,0.3775
775,09/01/20 09:00:01 PM,0.3113,0.3775
776,09/01/20 09:30:01 PM,0.3118,0.3762
777,09/01/20 10:00:01 PM,0.3113,0.3769
778,09/01/20 10:30:01 PM,0.3121,0.3775
779,09/01/20 11:00:01 PM,0.3113,0.3775
780,09/01/20 11:30:01 PM,0.3113,0.3769
781,09/02/20 12:00:01 AM,0.3118,0.3775
782,09/02/20 12:30:01 AM,0.3113,0.3775
783,09/02/20 01:00:01 AM,0.3113,0.3775
784,09/02/20 01:30:01 AM,0.3113,0.3769
785,09/02/20 02:00:01 AM,0.3118,0.3769
786,09/02/20 02:30:01 AM,0.3118,0.3769
787,09/02/20 03:00:01 AM,0.3118,0.3775
788,09/02/20 03:30:01 AM,0.3118,0.3769
789,09/02/20 04:00:01 AM,0.3113,0.3769
790,09/02/20 04:30:01 AM,0.3118,0.3769
791,09/02/20 05:00:01 AM,0.3121,0.3769
792,09/02/20 05:30:01 AM,0.3118,0.3775
793,09/02/20 06:00:01 AM,0.3118,0.3769
794,09/02/20 06:30:01 AM,0.3118,0.3769
795,09/02/20 07:00:01 AM,0.3121,0.3769
796,09/02/20 07:30:01 AM,0.3118,0.3775
797,09/02/20 08:00:01 AM,0.3118,0.3769
798,09/02/20 08:30:01 AM,0.3118,0.3769
799,09/02/20 09:00:01 AM,0.3121,0.3769
800,09/02/20 09:30:01 AM,0.3118,0.3775
801,09/02/20 10:00:01 AM,0.3121,0.3622
802,09/02/20 10:30:01 AM,0.3118,0.3716
803,09/02/20 11:00:01 AM,0.3121,0.3775
804,09/02/20 11:30:01 AM,0.3118,0.3775
805,09/02/20 12:00:01 PM,0.3110,0.3775
806,09/02/20 12:30:01 PM,0.3110,0.2890
807,09/02/20 01:00:01 PM,0.3110,0.2895
808,09/02/20 01:30:01 PM,0.3113,-0.4737
809,09/02/20 02:00:01 PM,0.3110,0.2793
810,09/02/20 02:30:01 PM,0.3113,0.3769
811,09/02/20 03:00:01 PM,0.3106,0.3769
812,09/02/20 03:30:01 PM,0.3110,-0.4737
813,09/02/20 04:00:01 PM,0.3106,0.2773
814,09/02/20 04:30:01 PM,0.3106,0.3775
815,09/02/20 05:00:01 PM,0.3102,0.3775
816,09/02/20 05:30:01 PM,0.3106,0.3775
817,09/02/20 06:00:01 PM,0.3106,0.3762
818,09/02/20 06:30:01 PM,0.3110,0.3775
819,09/02/20 07:00:01 PM,0.3102,0.3775
820,09/02/20 07:30:01 PM,0.3106,0.3740
821,09/02/20 08:00:01 PM,0.3102,0.3769
822,09/02/20 08:30:01 PM,0.3102,0.3775
823,09/02/20 09:00:01 PM,0.3106,0.3769
824,09/02/20 09:30:01 PM,0.3106,0.3769
825,09/02/20 10:00:01 PM,0.3110,0.3762
826,09/02/20 10:30:01 PM,0.3106,0.3769
827,09/02/20 11:00:01 PM,0.3106,0.3762
828,09/02/20 11:30:01 PM,0.3110,0.3762
829,09/03/20 12:00:01 AM,0.3106,0.3762
830,09/03/20 12:30:01 AM,0.3110,0.3758
831,09/03/20 01:00:01 AM,0.3106,0.3762
832,09/03/20 01:30:01 AM,0.3106,0.3758
833,09/03/20 02:00:01 AM,0.3106,0.3762
834,09/03/20 02:30:01 AM,0.3106,0.3769
835,09/03/20 03:00:01 AM,0.3106,0.3769
836,09/03/20 03:30:01 AM,0.3106,0.3762
837,09/03/20 04:00:01 AM,0.3106,0.3762
838,09/03/20 04:30:01 AM,0.3106,0.3762
839,09/03/20 05:00:01 AM,0.3106,0.3769
840,09/03/20 05:30:01 AM,0.3106,0.3762
841,09/03/20 06:00:01 AM,0.3106,0.3762
842,09/03/20 06:30:01 AM,0.3106,0.3769
843,09/03/20 07:00:01 AM,0.3106,0.3769
844,09/03/20 07:30:01 AM,0.3110,0.3762
845,09/03/20 08:00:01 AM,0.3106,0.3758
846,09/03/20 08:30:01 AM,0.3106,0.3762
847,09/03/20 09:00:01 AM,0.3113,-0.4737
848,09/03/20 09:30:01 AM,0.3110,0.3769
849,09/03/20 10:00:01 AM,0.3110,0.3769
850,09/03/20 10:30:01 AM,0.3110,0.3762
851,09/03/20 11:00:01 AM,0.3106,0.3769
852,09/03/20 11:30:01 AM,0.3106,0.3769
853,09/03/20 12:00:01 PM,0.3106,-0.4737
854,09/03/20 12:30:01 PM,0.3102,0.2766
855,09/03/20 01:00:01 PM,0.3102,-0.4737
856,09/03/20 01:30:01 PM,0.3102,0.2800
857,09/03/20 02:00:01 PM,0.3098,-0.4737
858,09/03/20 02:30:01 PM,0.3098,0.2780
859,09/03/20 03:00:01 PM,0.3098,0.2694
860,09/03/20 03:30:01 PM,0.3095,0.2502
861,09/03/20 04:00:01 PM,0.3095,0.3758
862,09/03/20 04:30:01 PM,0.3095,0.3762
863,09/03/20 05:00:01 PM,0.3095,0.3769
864,09/03/20 05:30:01 PM,0.3095,0.3762
865,09/03/20 06:00:01 PM,0.3098,0.3758
866,09/03/20 06:30:01 PM,0.3095,0.3762
867,09/03/20 07:00:01 PM,0.3095,0.3762
868,09/03/20 07:30:01 PM,0.3095,0.3758
869,09/03/20 08:00:01 PM,0.3095,-0.4737
870,09/03/20 08:30:01 PM,0.3095,0.3769
871,09/03/20 09:00:01 PM,0.3095,0.3762
872,09/03/20 09:30:01 PM,0.3095,0.3762
873,09/03/20 10:00:01 PM,0.3095,0.3600
874,09/03/20 10:30:01 PM,0.3098,0.3746
875,09/03/20 11:00:01 PM,0.3098,0.3758
876,09/03/20 11:30:01 PM,0.3102,0.3758
877,09/04/20 12:00:01 AM,0.3098,0.3758
878,09/04/20 12:30:01 AM,0.3098,0.3758
879,09/04/20 01:00:01 AM,0.3102,0.3758
880,09/04/20 01:30:01 AM,0.3098,0.3758
881,09/04/20 02:00:01 AM,0.3098,0.3758
882,09/04/20 02:30:01 AM,0.3098,0.3758
883,09/04/20 03:00:01 AM,0.3102,0.3758
884,09/04/20 03:30:01 AM,0.3102,0.3758
885,09/04/20 04:00:01 AM,0.3102,0.3758
886,09/04/20 04:30:01 AM,0.3102,0.3758
887,09/04/20 05:00:01 AM,0.3098,0.3758
888,09/04/20 05:30:01 AM,0.3098,0.3758
889,09/04/20 06:00:01 AM,0.3095,0.3751
890,09/04/20 06:30:01 AM,0.3102,0.3758
891,09/04/20 07:00:01 AM,0.3102,0.3758
892,09/04/20 07:30:01 AM,0.3098,0.3758
893,09/04/20 08:00:01 AM,0.3102,0.3758
894,09/04/20 08:30:01 AM,0.3098,0.3762
895,09/04/20 09:00:01 AM,0.3098,0.3762
896,09/04/20 09:30:01 AM,0.3098,0.3762
897,09/04/20 10:00:01 AM,0.3102,0.3762
898,09/04/20 10:30:01 AM,0.3098,0.3762
899,09/04/20 11:00:01 AM,0.3095,0.3762
900,09/04/20 11:30:01 AM,0.3095,0.3762
901,09/04/20 12:00:01 PM,0.3095,0.3762
902,09/04/20 12:30:01 PM,0.3098,0.3762
903,09/04/20 01:00:01 PM,0.3098,0.3751
904,09/04/20 01:30:01 PM,0.3095,0.3762
905,09/04/20 02:00:01 PM,0.3095,0.3751
906,09/04/20 02:30:01 PM,0.3095,-0.4737
907,09/04/20 03:00:01 PM,0.3092,0.3758
908,09/04/20 03:30:01 PM,0.3087,0.3762
909,09/04/20 04:00:01 PM,0.3092,0.3762
910,09/04/20 04:30:01 PM,0.3092,0.3758
911,09/04/20 05:00:01 PM,0.3087,0.3762
912,09/04/20 05:30:01 PM,0.3084,0.3762
913,09/04/20 06:00:01 PM,0.3092,0.3762
914,09/04/20 06:30:01 PM,0.3087,0.3751
915,09/04/20 07:00:01 PM,0.3084,0.3751
916,09/04/20 07:30:01 PM,0.3087,0.3758
917,09/04/20 08:00:01 PM,0.3084,0.3711
918,09/04/20 08:30:01 PM,0.3084,0.3758
919,09/04/20 09:00:01 PM,0.3087,0.3758
920,09/04/20 09:30:01 PM,0.3087,0.3751
921,09/04/20 10:00:01 PM,0.3092,0.3758
922,09/04/20 10:30:01 PM,0.3092,0.3758
923,09/04/20 11:00:01 PM,0.3087,0.3758
924,09/04/20 11:30:01 PM,0.3092,0.3758
925,09/05/20 12:00:01 AM,0.3087,0.3758
926,09/05/20 12:30:01 AM,0.3087,0.3758
927,09/05/20 01:00:01 AM,0.3087,0.3758
928,09/05/20 01:30:01 AM,0.3087,0.3751
929,09/05/20 02:00:01 AM,0.3092,0.3751
930,09/05/20 02:30:01 AM,0.3092,0.3751
931,09/05/20 03:00:01 AM,0.3087,0.3758
932,09/05/20 03:30:01 AM,0.3092,0.3751
933,09/05/20 04:00:01 AM,0.3087,0.3751
934,09/05/20 04:30:01 AM,0.3092,0.3751
935,09/05/20 05:00:01 AM,0.3092,0.3758
936,09/05/20 05:30:01 AM,0.3092,0.3758
937,09/05/20 06:00:01 AM,0.3092,0.3751
938,09/05/20 06:30:01 AM,0.3095,0.3751
939,09/05/20 07:00:01 AM,0.3095,0.3758
940,09/05/20 07:30:01 AM,0.3092,0.3751
941,09/05/20 08:00:01 AM,0.3092,0.3751
942,09/05/20 08:30:01 AM,0.3092,0.3751
943,09/05/20 09:00:01 AM,0.3092,0.3758
944,09/05/20 09:30:01 AM,0.3092,0.3751
945,09/05/20 10:00:01 AM,0.3087,0.3758
946,09/05/20 10:30:01 AM,0.3092,0.2012
947,09/05/20 11:00:01 AM,0.3092,0.3758
948,09/05/20 11:30:01 AM,0.3087,-0.4737
949,09/05/20 12:00:01 PM,0.3087,0.3762
950,09/05/20 12:30:01 PM,0.3087,0.3758
951,09/05/20 01:00:01 PM,0.3084,0.3758
952,09/05/20 01:30:01 PM,0.3084,0.3751
953,09/05/20 02:00:01 PM,0.3084,-0.4737
954,09/05/20 02:30:01 PM,0.3084,0.2592
955,09/05/20 03:00:01 PM,0.3080,0.2621
956,09/05/20 03:30:01 PM,0.3080,0.2579
957,09/05/20 04:00:01 PM,0.3084,0.2567
958,09/05/20 04:30:01 PM,0.3080,0.2664
959,09/05/20 05:00:01 PM,0.3080,0.2371
960,09/05/20 05:30:01 PM,0.3077,0.2505
961,09/05/20 06:00:01 PM,0.3077,0.3751
962,09/05/20 06:30:01 PM,0.3077,0.3758
963,09/05/20 07:00:01 PM,0.3080,0.3758
964,09/05/20 07:30:01 PM,0.3077,0.3751
965,09/05/20 08:00:01 PM,0.3077,0.3746
966,09/05/20 08:30:01 PM,0.3077,0.3751
967,09/05/20 09:00:01 PM,0.3077,0.3758
968,09/05/20 09:30:01 PM,0.3080,0.3746
969,09/05/20 10:00:01 PM,0.3080,0.3751
970,09/05/20 10:30:01 PM,0.3080,0.3751
971,09/05/20 11:00:01 PM,0.3080,0.3746
972,09/05/20 11:30:01 PM,0.3080,0.3746
973,09/06/20 12:00:01 AM,0.3080,0.3746
974,09/06/20 12:30:01 AM,0.3080,0.3751
975,09/06/20 01:00:01 AM,0.3084,0.3751
976,09/06/20 01:30:01 AM,0.3077,0.3746
977,09/06/20 02:00:01 AM,0.3077,0.3751
978,09/06/20 02:30:01 AM,0.3080,0.3751
979,09/06/20 03:00:01 AM,0.3080,0.3751
980,09/06/20 03:30:01 AM,0.3080,0.3746
981,09/06/20 04:00:01 AM,0.3080,0.3751
982,09/06/20 04:30:01 AM,0.3084,0.3751
983,09/06/20 05:00:01 AM,0.3080,0.3746
984,09/06/20 05:30:01 AM,0.3080,0.3751
985,09/06/20 06:00:01 AM,0.3084,0.3751
986,09/06/20 06:30:01 AM,0.3084,0.3746
987,09/06/20 07:00:01 AM,0.3080,0.3751
988,09/06/20 07:30:01 AM,0.3084,0.3751
989,09/06/20 08:00:01 AM,0.3080,0.3746
990,09/06/20 08:30:01 AM,0.3080,0.3751
991,09/06/20 09:00:01 AM,0.3080,0.3746
992,09/06/20 09:30:01 AM,0.3080,0.3751
993,09/06/20 10:00:01 AM,0.3080,0.3740
994,09/06/20 10:30:01 AM,0.3077,0.3751
995,09/06/20 11:00:01 AM,0.3080,0.3746
996,09/06/20 11:30:01 AM,0.3077,-0.4737
997,09/06/20 12:00:01 PM,0.3080,0.3751
998,09/06/20 12:30:01 PM,0.3072,0.3751
999,09/06/20 01:00:01 PM,0.3077,0.3751
1000,09/06/20 01:30:01 PM,0.3072,0.3751
1001,09/06/20 02:00:01 PM,0.3072,0.3746
1002,09/06/20 02:30:01 PM,0.3072,0.3751
1003,09/06/20 03:00:01 PM,0.3077,0.3751
1004,09/06/20 03:30:01 PM,0.3072,0.3751
1005,09/06/20 04:00:01 PM,0.3072,0.3751
1006,09/06/20 04:30:01 PM,0.3072,0.3751
1007,09/06/20 05:00:01 PM,0.3072,0.3751
1008,09/06/20 05:30:01 PM,0.3069,0.3751
1009,09/06/20 06:00:01 PM,0.3066,0.3751
1010,09/06/20 06:30:01 PM,0.3069,0.3751
1011,09/06/20 07:00:01 PM,0.3069,0.3746
1012,09/06/20 07:30:01 PM,0.3069,0.3751
1013,09/06/20 08:00:01 PM,0.3069,0.3746
1014,09/06/20 08:30:01 PM,0.3069,0.3746
1015,09/06/20 09:00:01 PM,0.3069,0.3746
1016,09/06/20 09:30:01 PM,0.3077,0.3740
1017,09/06/20 10:00:01 PM,0.3072,-0.4737
1018,09/06/20 10:30:01 PM,0.3072,0.3590
