"Plot Title: 20541053"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 20538921, LBL: RCSM1 10cm)","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 20538928, LBL: RCSM1 30cm)","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 21077016, LBL: RCSM1 1 m)"
1590,06/03/21 03:30:01 PM,0.2615,0.2585,0.2879
1591,06/03/21 04:00:01 PM,0.2615,0.2589,0.2879
1592,06/03/21 04:30:01 PM,0.2615,0.2585,0.2879
1593,06/03/21 05:00:01 PM,0.2615,0.2585,0.2879
1594,06/03/21 05:30:01 PM,0.2615,0.2585,0.2879
1595,06/03/21 06:00:01 PM,0.2615,0.2585,0.2879
1596,06/03/21 06:30:01 PM,0.2615,0.2582,0.2879
1597,06/03/21 07:00:01 PM,0.2618,0.2579,0.2879
1598,06/03/21 07:30:01 PM,0.2611,0.2575,0.2879
1599,06/03/21 08:00:01 PM,0.2611,0.2575,0.2879
1600,06/03/21 08:30:01 PM,0.2621,0.2571,0.2879
1601,06/03/21 09:00:01 PM,0.2615,0.2564,0.2879
1602,06/03/21 09:30:01 PM,0.2618,0.2567,0.2879
1603,06/03/21 10:00:01 PM,0.2618,0.2564,0.2879
1604,06/03/21 10:30:01 PM,0.2618,0.2564,0.2879
1605,06/03/21 11:00:01 PM,0.2615,0.2560,0.2879
1606,06/03/21 11:30:01 PM,0.2618,0.2564,0.2879
1607,06/04/21 12:00:01 AM,0.2618,0.2564,0.2879
1608,06/04/21 12:30:01 AM,0.2618,0.2560,0.2879
1609,06/04/21 01:00:01 AM,0.2618,0.2560,0.2879
1610,06/04/21 01:30:01 AM,0.2618,0.2560,0.2879
1611,06/04/21 02:00:01 AM,0.2618,0.2560,0.2879
1612,06/04/21 02:30:01 AM,0.2618,0.2560,0.2879
1613,06/04/21 03:00:01 AM,0.2618,0.2560,0.2879
1614,06/04/21 03:30:01 AM,0.2615,0.2560,0.2879
1615,06/04/21 04:00:01 AM,0.2615,0.2564,0.2879
1616,06/04/21 04:30:01 AM,0.2615,0.2564,0.2879
1617,06/04/21 05:00:01 AM,0.2611,0.2564,0.2879
1618,06/04/21 05:30:01 AM,0.2615,0.2567,0.2879
1619,06/04/21 06:00:01 AM,0.2611,0.2567,0.2879
1620,06/04/21 06:30:01 AM,0.2615,0.2567,0.2879
1621,06/04/21 07:00:01 AM,0.2611,0.2567,0.2879
1622,06/04/21 07:30:01 AM,0.2611,0.2567,0.2879
1623,06/04/21 08:00:01 AM,0.2611,0.2567,0.2879
1624,06/04/21 08:30:01 AM,0.2611,0.2567,0.2879
1625,06/04/21 09:00:01 AM,0.2611,0.2567,0.2879
1626,06/04/21 09:30:01 AM,0.2611,0.2564,0.2879
1627,06/04/21 10:00:01 AM,0.2611,0.2560,0.2879
1628,06/04/21 10:30:01 AM,0.2611,0.2557,0.2879
1629,06/04/21 11:00:01 AM,0.2611,0.2550,0.2872
1630,06/04/21 11:30:01 AM,0.2604,0.2546,0.2879
1631,06/04/21 12:00:01 PM,0.2607,0.2546,0.2879
1632,06/04/21 12:30:01 PM,0.2600,0.2553,0.2879
1633,06/04/21 01:00:01 PM,0.2600,0.2550,0.2879
1634,06/04/21 01:30:01 PM,0.2604,0.2550,0.2872
1635,06/04/21 02:00:01 PM,0.2604,0.2550,0.2872
1636,06/04/21 02:30:01 PM,0.2600,0.2546,0.2879
1637,06/04/21 03:00:01 PM,0.2604,0.2550,0.2879
1638,06/04/21 03:30:01 PM,0.2600,0.2550,0.2879
1639,06/04/21 04:00:01 PM,0.2600,0.2550,0.2872
1640,06/04/21 04:30:01 PM,0.2604,0.2546,0.2879
1641,06/04/21 05:00:01 PM,0.2600,0.2546,0.2879
1642,06/04/21 05:30:01 PM,0.2604,0.2546,0.2879
1643,06/04/21 06:00:01 PM,0.2607,0.2546,0.2879
1644,06/04/21 06:30:01 PM,0.2600,0.2538,0.2872
1645,06/04/21 07:00:01 PM,0.2604,0.2538,0.2872
1646,06/04/21 07:30:01 PM,0.2600,0.2532,0.2872
1647,06/04/21 08:00:01 PM,0.2600,0.2528,0.2872
1648,06/04/21 08:30:01 PM,0.2600,0.2528,0.2872
1649,06/04/21 09:00:01 PM,0.2600,0.2524,0.2872
1650,06/04/21 09:30:01 PM,0.2600,0.2524,0.2872
1651,06/04/21 10:00:01 PM,0.2604,0.2520,0.2872
1652,06/04/21 10:30:01 PM,0.2604,0.2520,0.2872
1653,06/04/21 11:00:01 PM,0.2604,0.2516,0.2872
1654,06/04/21 11:30:01 PM,0.2604,0.2516,0.2872
1655,06/05/21 12:00:01 AM,0.2604,0.2516,0.2872
1656,06/05/21 12:30:01 AM,0.2604,0.2512,0.2872
1657,06/05/21 01:00:01 AM,0.2604,0.2516,0.2872
1658,06/05/21 01:30:01 AM,0.2607,0.2516,0.2872
1659,06/05/21 02:00:01 AM,0.2604,0.2516,0.2872
1660,06/05/21 02:30:01 AM,0.2604,0.2516,0.2872
1661,06/05/21 03:00:01 AM,0.2604,0.2516,0.2872
1662,06/05/21 03:30:01 AM,0.2604,0.2520,0.2872
1663,06/05/21 04:00:01 AM,0.2604,0.2520,0.2872
1664,06/05/21 04:30:01 AM,0.2604,0.2520,0.2872
1665,06/05/21 05:00:01 AM,0.2604,0.2524,0.2872
1666,06/05/21 05:30:01 AM,0.2604,0.2524,0.2865
1667,06/05/21 06:00:01 AM,0.2604,0.2524,0.2872
1668,06/05/21 06:30:01 AM,0.2600,0.2524,0.2865
1669,06/05/21 07:00:01 AM,0.2600,0.2524,0.2872
1670,06/05/21 07:30:01 AM,0.2600,0.2524,0.2872
1671,06/05/21 08:00:01 AM,0.2600,0.2524,0.2872
1672,06/05/21 08:30:01 AM,0.2600,0.2524,0.2872
1673,06/05/21 09:00:01 AM,0.2600,0.2524,0.2872
1674,06/05/21 09:30:01 AM,0.2600,0.2520,0.2872
1675,06/05/21 10:00:01 AM,0.2592,0.2512,0.2872
1676,06/05/21 10:30:01 AM,0.2596,0.2512,0.2872
1677,06/05/21 11:00:01 AM,0.2589,0.2505,0.2872
1678,06/05/21 11:30:01 AM,0.2592,0.2505,0.2872
1679,06/05/21 12:00:01 PM,0.2596,0.2498,0.2872
1680,06/05/21 12:30:01 PM,0.2592,0.2498,0.2872
1681,06/05/21 01:00:01 PM,0.2592,0.2498,0.2872
1682,06/05/21 01:30:01 PM,0.2592,0.2505,0.2865
1683,06/05/21 02:00:01 PM,0.2589,0.2498,0.2872
1684,06/05/21 02:30:01 PM,0.2592,0.2502,0.2872
1685,06/05/21 03:00:01 PM,0.2585,0.2502,0.2872
1686,06/05/21 03:30:01 PM,0.2589,0.2498,0.2865
1687,06/05/21 04:00:01 PM,0.2589,0.2502,0.2865
1688,06/05/21 04:30:01 PM,0.2592,0.2502,0.2872
1689,06/05/21 05:00:01 PM,0.2589,0.2502,0.2872
1690,06/05/21 05:30:01 PM,0.2589,0.2498,0.2872
1691,06/05/21 06:00:01 PM,0.2589,0.2498,0.2865
1692,06/05/21 06:30:01 PM,0.2585,0.2490,0.2872
1693,06/05/21 07:00:01 PM,0.2585,0.2487,0.2872
1694,06/05/21 07:30:01 PM,0.2585,0.2487,0.2872
1695,06/05/21 08:00:01 PM,0.2592,0.2483,0.2865
1696,06/05/21 08:30:01 PM,0.2585,0.2479,0.2872
1697,06/05/21 09:00:01 PM,0.2592,0.2479,0.2865
1698,06/05/21 09:30:01 PM,0.2589,0.2475,0.2865
1699,06/05/21 10:00:01 PM,0.2592,0.2471,0.2865
1700,06/05/21 10:30:01 PM,0.2592,0.2471,0.2865
1701,06/05/21 11:00:01 PM,0.2592,0.2471,0.2865
1702,06/05/21 11:30:01 PM,0.2592,0.2468,0.2865
1703,06/06/21 12:00:01 AM,0.2592,0.2468,0.2865
1704,06/06/21 12:30:01 AM,0.2600,0.2468,0.2865
1705,06/06/21 01:00:01 AM,0.2592,0.2471,0.2865
1706,06/06/21 01:30:01 AM,0.2592,0.2471,0.2865
1707,06/06/21 02:00:01 AM,0.2592,0.2475,0.2865
1708,06/06/21 02:30:01 AM,0.2592,0.2475,0.2865
1709,06/06/21 03:00:01 AM,0.2592,0.2475,0.2865
1710,06/06/21 03:30:01 AM,0.2592,0.2479,0.2865
1711,06/06/21 04:00:01 AM,0.2589,0.2479,0.2865
1712,06/06/21 04:30:01 AM,0.2589,0.2479,0.2865
1713,06/06/21 05:00:01 AM,0.2589,0.2479,0.2865
1714,06/06/21 05:30:01 AM,0.2589,0.2479,0.2865
1715,06/06/21 06:00:01 AM,0.2585,0.2479,0.2865
1716,06/06/21 06:30:01 AM,0.2585,0.2479,0.2865
1717,06/06/21 07:00:01 AM,0.2589,0.2479,0.2865
1718,06/06/21 07:30:01 AM,0.2589,0.2479,0.2865
1719,06/06/21 08:00:01 AM,0.2589,0.2483,0.2865
1720,06/06/21 08:30:01 AM,0.2585,0.2479,0.2865
1721,06/06/21 09:00:01 AM,0.2582,0.2483,0.2865
1722,06/06/21 09:30:01 AM,0.2582,0.2479,0.2865
1723,06/06/21 10:00:01 AM,0.2585,0.2471,0.2865
1724,06/06/21 10:30:01 AM,0.2585,0.2468,0.2865
1725,06/06/21 11:00:01 AM,0.2582,0.2460,0.2865
1726,06/06/21 11:30:01 AM,0.2579,0.2460,0.2865
1727,06/06/21 12:00:01 PM,0.2585,0.2452,0.2865
1728,06/06/21 12:30:01 PM,0.2582,0.2456,0.2865
1729,06/06/21 01:00:01 PM,0.2582,0.2452,0.2865
1730,06/06/21 01:30:01 PM,0.2582,0.2456,0.2865
1731,06/06/21 02:00:01 PM,0.2575,0.2456,0.2865
1732,06/06/21 02:30:01 PM,0.2579,0.2456,0.2865
1733,06/06/21 03:00:01 PM,0.2575,0.2460,0.2865
1734,06/06/21 03:30:01 PM,0.2575,0.2456,0.2865
1735,06/06/21 04:00:01 PM,0.2571,0.2456,0.2865
1736,06/06/21 04:30:01 PM,0.2579,0.2452,0.2865
1737,06/06/21 05:00:01 PM,0.2575,0.2456,0.2865
1738,06/06/21 05:30:01 PM,0.2571,0.2452,0.2865
1739,06/06/21 06:00:01 PM,0.2579,0.2445,0.2865
1740,06/06/21 06:30:01 PM,0.2579,0.2449,0.2865
1741,06/06/21 07:00:01 PM,0.2575,0.2441,0.2865
1742,06/06/21 07:30:01 PM,0.2571,0.2441,0.2865
1743,06/06/21 08:00:01 PM,0.2575,0.2437,0.2865
1744,06/06/21 08:30:01 PM,0.2579,0.2437,0.2857
1745,06/06/21 09:00:01 PM,0.2575,0.2430,0.2865
1746,06/06/21 09:30:01 PM,0.2579,0.2434,0.2857
1747,06/06/21 10:00:01 PM,0.2579,0.2425,0.2857
1748,06/06/21 10:30:01 PM,0.2579,0.2425,0.2865
1749,06/06/21 11:00:01 PM,0.2579,0.2425,0.2865
1750,06/06/21 11:30:01 PM,0.2575,0.2421,0.2865
1751,06/07/21 12:00:01 AM,0.2579,0.2425,0.2857
1752,06/07/21 12:30:01 AM,0.2575,0.2425,0.2857
1753,06/07/21 01:00:01 AM,0.2579,0.2430,0.2857
1754,06/07/21 01:30:01 AM,0.2575,0.2425,0.2857
1755,06/07/21 02:00:01 AM,0.2575,0.2430,0.2857
1756,06/07/21 02:30:01 AM,0.2579,0.2430,0.2865
1757,06/07/21 03:00:01 AM,0.2579,0.2434,0.2857
1758,06/07/21 03:30:01 AM,0.2579,0.2434,0.2857
1759,06/07/21 04:00:01 AM,0.2579,0.2434,0.2857
1760,06/07/21 04:30:01 AM,0.2579,0.2434,0.2857
1761,06/07/21 05:00:01 AM,0.2579,0.2437,0.2857
1762,06/07/21 05:30:01 AM,0.2575,0.2437,0.2857
1763,06/07/21 06:00:01 AM,0.2575,0.2437,0.2857
1764,06/07/21 06:30:01 AM,0.2575,0.2437,0.2857
1765,06/07/21 07:00:01 AM,0.2575,0.2437,0.2857
1766,06/07/21 07:30:01 AM,0.2575,0.2437,0.2857
1767,06/07/21 08:00:01 AM,0.2575,0.2437,0.2857
1768,06/07/21 08:30:01 AM,0.2575,0.2434,0.2865
1769,06/07/21 09:00:01 AM,0.2571,0.2434,0.2865
1770,06/07/21 09:30:01 AM,0.2571,0.2434,0.2865
1771,06/07/21 10:00:01 AM,0.2567,0.2425,0.2865
1772,06/07/21 10:30:01 AM,0.2567,0.2421,0.2865
1773,06/07/21 11:00:01 AM,0.2567,0.2418,0.2865
1774,06/07/21 11:30:01 AM,0.2571,0.2414,0.2857
1775,06/07/21 12:00:01 PM,0.2567,0.2410,0.2865
1776,06/07/21 12:30:01 PM,0.2567,0.2406,0.2865
1777,06/07/21 01:00:01 PM,0.2564,0.2414,0.2865
1778,06/07/21 01:30:01 PM,0.2564,0.2414,0.2857
1779,06/07/21 02:00:01 PM,0.2567,0.2414,0.2857
1780,06/07/21 02:30:01 PM,0.2564,0.2414,0.2857
1781,06/07/21 03:00:01 PM,0.2567,0.2414,0.2865
1782,06/07/21 03:30:01 PM,0.2564,0.2414,0.2865
1783,06/07/21 04:00:01 PM,0.2564,0.2414,0.2857
1784,06/07/21 04:30:01 PM,0.2560,0.2414,0.2857
1785,06/07/21 05:00:01 PM,0.2560,0.2410,0.2857
1786,06/07/21 05:30:01 PM,0.2564,0.2410,0.2857
1787,06/07/21 06:00:01 PM,0.2560,0.2406,0.2857
1788,06/07/21 06:30:01 PM,0.2560,0.2406,0.2857
1789,06/07/21 07:00:01 PM,0.2560,0.2399,0.2857
1790,06/07/21 07:30:01 PM,0.2560,0.2399,0.2857
1791,06/07/21 08:00:01 PM,0.2564,0.2390,0.2857
1792,06/07/21 08:30:01 PM,0.2564,0.2390,0.2857
1793,06/07/21 09:00:01 PM,0.2567,0.2390,0.2857
1794,06/07/21 09:30:01 PM,0.2564,0.2387,0.2857
1795,06/07/21 10:00:01 PM,0.2564,0.2387,0.2857
1796,06/07/21 10:30:01 PM,0.2564,0.2383,0.2857
1797,06/07/21 11:00:01 PM,0.2564,0.2383,0.2857
1798,06/07/21 11:30:01 PM,0.2564,0.2379,0.2857
1799,06/08/21 12:00:01 AM,0.2560,0.2379,0.2857
1800,06/08/21 12:30:01 AM,0.2564,0.2383,0.2857
1801,06/08/21 01:00:01 AM,0.2560,0.2383,0.2857
1802,06/08/21 01:30:01 AM,0.2567,0.2387,0.2857
1803,06/08/21 02:00:01 AM,0.2564,0.2387,0.2857
1804,06/08/21 02:30:01 AM,0.2567,0.2387,0.2857
1805,06/08/21 03:00:01 AM,0.2564,0.2390,0.2857
1806,06/08/21 03:30:01 AM,0.2564,0.2387,0.2857
1807,06/08/21 04:00:01 AM,0.2564,0.2390,0.2857
1808,06/08/21 04:30:01 AM,0.2564,0.2390,0.2857
1809,06/08/21 05:00:01 AM,0.2564,0.2394,0.2857
1810,06/08/21 05:30:01 AM,0.2560,0.2394,0.2857
1811,06/08/21 06:00:01 AM,0.2560,0.2394,0.2850
1812,06/08/21 06:30:01 AM,0.2560,0.2390,0.2857
1813,06/08/21 07:00:01 AM,0.2560,0.2394,0.2857
1814,06/08/21 07:30:01 AM,0.2560,0.2394,0.2857
1815,06/08/21 08:00:01 AM,0.2560,0.2399,0.2850
1816,06/08/21 08:30:01 AM,0.2564,0.2399,0.2857
1817,06/08/21 09:00:01 AM,0.2557,0.2399,0.2857
1818,06/08/21 09:30:01 AM,0.2557,0.2394,0.2857
1819,06/08/21 10:00:01 AM,0.2557,0.2390,0.2857
1820,06/08/21 10:30:01 AM,0.2557,0.2383,0.2857
1821,06/08/21 11:00:01 AM,0.2553,0.2374,0.2857
1822,06/08/21 11:30:01 AM,0.2553,0.2374,0.2857
1823,06/08/21 12:00:01 PM,0.2553,0.2371,0.2857
1824,06/08/21 12:30:01 PM,0.2550,0.2367,0.2857
1825,06/08/21 01:00:01 PM,0.2553,0.2371,0.2857
1826,06/08/21 01:30:01 PM,0.2550,0.2371,0.2857
1827,06/08/21 02:00:01 PM,0.2553,0.2371,0.2857
1828,06/08/21 02:30:01 PM,0.2550,0.2367,0.2850
1829,06/08/21 03:00:01 PM,0.2550,0.2374,0.2857
1830,06/08/21 03:30:01 PM,0.2550,0.2371,0.2850
1831,06/08/21 04:00:01 PM,0.2550,0.2374,0.2857
1832,06/08/21 04:30:01 PM,0.2550,0.2374,0.2857
1833,06/08/21 05:00:01 PM,0.2550,0.2374,0.2857
1834,06/08/21 05:30:01 PM,0.2546,0.2371,0.2857
1835,06/08/21 06:00:01 PM,0.2550,0.2367,0.2857
1836,06/08/21 06:30:01 PM,0.2553,0.2363,0.2857
1837,06/08/21 07:00:01 PM,0.2550,0.2358,0.2850
1838,06/08/21 07:30:01 PM,0.2546,0.2355,0.2850
1839,06/08/21 08:00:01 PM,0.2550,0.2355,0.2850
1840,06/08/21 08:30:01 PM,0.2550,0.2351,0.2850
1841,06/08/21 09:00:01 PM,0.2553,0.2347,0.2850
1842,06/08/21 09:30:01 PM,0.2550,0.2347,0.2850
1843,06/08/21 10:00:01 PM,0.2553,0.2344,0.2850
1844,06/08/21 10:30:01 PM,0.2553,0.2344,0.2850
1845,06/08/21 11:00:01 PM,0.2553,0.2344,0.2850
1846,06/08/21 11:30:01 PM,0.2553,0.2344,0.2850
1847,06/09/21 12:00:01 AM,0.2550,0.2347,0.2850
1848,06/09/21 12:30:01 AM,0.2550,0.2347,0.2850
1849,06/09/21 01:00:01 AM,0.2550,0.2347,0.2850
1850,06/09/21 01:30:01 AM,0.2553,0.2351,0.2850
1851,06/09/21 02:00:01 AM,0.2553,0.2351,0.2850
1852,06/09/21 02:30:01 AM,0.2550,0.2355,0.2850
1853,06/09/21 03:00:01 AM,0.2550,0.2355,0.2850
1854,06/09/21 03:30:01 AM,0.2553,0.2358,0.2850
1855,06/09/21 04:00:01 AM,0.2546,0.2358,0.2850
1856,06/09/21 04:30:01 AM,0.2550,0.2358,0.2850
1857,06/09/21 05:00:01 AM,0.2553,0.2358,0.2850
1858,06/09/21 05:30:01 AM,0.2546,0.2358,0.2850
1859,06/09/21 06:00:01 AM,0.2546,0.2358,0.2850
1860,06/09/21 06:30:01 AM,0.2550,0.2363,0.2850
1861,06/09/21 07:00:01 AM,0.2546,0.2358,0.2850
1862,06/09/21 07:30:01 AM,0.2546,0.2358,0.2850
1863,06/09/21 08:00:01 AM,0.2546,0.2358,0.2850
1864,06/09/21 08:30:01 AM,0.2546,0.2363,0.2850
1865,06/09/21 09:00:01 AM,0.2546,0.2363,0.2850
1866,06/09/21 09:30:01 AM,0.2542,0.2358,0.2850
1867,06/09/21 10:00:01 AM,0.2542,0.2355,0.2850
1868,06/09/21 10:30:01 AM,0.2542,0.2351,0.2850
1869,06/09/21 11:00:01 AM,0.2546,0.2344,0.2850
1870,06/09/21 11:30:01 AM,0.2542,0.2339,0.2850
1871,06/09/21 12:00:01 PM,0.2546,0.2330,0.2850
1872,06/09/21 12:30:01 PM,0.2538,0.2330,0.2850
1873,06/09/21 01:00:01 PM,0.2546,0.2335,0.2850
1874,06/09/21 01:30:01 PM,0.2542,0.2335,0.2850
1875,06/09/21 02:00:01 PM,0.2542,0.2335,0.2850
1876,06/09/21 02:30:01 PM,0.2538,0.2335,0.2850
1877,06/09/21 03:00:01 PM,0.2542,0.2330,0.2850
1878,06/09/21 03:30:01 PM,0.2538,0.2335,0.2850
1879,06/09/21 04:00:01 PM,0.2538,0.2330,0.2850
1880,06/09/21 04:30:01 PM,0.2538,0.2335,0.2850
1881,06/09/21 05:00:01 PM,0.2542,0.2335,0.2850
1882,06/09/21 05:30:01 PM,0.2538,0.2335,0.2850
1883,06/09/21 06:00:01 PM,0.2538,0.2330,0.2850
1884,06/09/21 06:30:01 PM,0.2538,0.2330,0.2850
1885,06/09/21 07:00:01 PM,0.2538,0.2323,0.2850
1886,06/09/21 07:30:01 PM,0.2538,0.2323,0.2850
1887,06/09/21 08:00:01 PM,0.2542,0.2318,0.2850
1888,06/09/21 08:30:01 PM,0.2542,0.2318,0.2850
1889,06/09/21 09:00:01 PM,0.2542,0.2318,0.2850
1890,06/09/21 09:30:01 PM,0.2542,0.2315,0.2850
1891,06/09/21 10:00:01 PM,0.2538,0.2315,0.2843
1892,06/09/21 10:30:01 PM,0.2542,0.2311,0.2850
1893,06/09/21 11:00:01 PM,0.2542,0.2306,0.2857
1894,06/09/21 11:30:01 PM,0.2538,0.2306,0.2857
1895,06/10/21 12:00:01 AM,0.2542,0.2306,0.2857
1896,06/10/21 12:30:01 AM,0.2542,0.2311,0.2857
1897,06/10/21 01:00:01 AM,0.2546,0.2311,0.2857
1898,06/10/21 01:30:01 AM,0.2542,0.2315,0.2857
1899,06/10/21 02:00:01 AM,0.2542,0.2318,0.2857
1900,06/10/21 02:30:01 AM,0.2542,0.2318,0.2857
1901,06/10/21 03:00:01 AM,0.2542,0.2323,0.2857
1902,06/10/21 03:30:01 AM,0.2542,0.2323,0.2857
1903,06/10/21 04:00:01 AM,0.2538,0.2323,0.2857
1904,06/10/21 04:30:01 AM,0.2538,0.2327,0.2857
1905,06/10/21 05:00:01 AM,0.2542,0.2327,0.2857
1906,06/10/21 05:30:01 AM,0.2538,0.2327,0.2857
1907,06/10/21 06:00:01 AM,0.2538,0.2330,0.2857
1908,06/10/21 06:30:01 AM,0.2538,0.2330,0.2850
1909,06/10/21 07:00:01 AM,0.2542,0.2330,0.2857
1910,06/10/21 07:30:01 AM,0.2542,0.2330,0.2857
1911,06/10/21 08:00:01 AM,0.2538,0.2335,0.2857
1912,06/10/21 08:30:01 AM,0.2538,0.2335,0.2857
1913,06/10/21 09:00:01 AM,0.2538,0.2330,0.2850
1914,06/10/21 09:30:01 AM,0.2538,0.2327,0.2850
1915,06/10/21 10:00:01 AM,0.2534,0.2327,0.2850
1916,06/10/21 10:30:01 AM,0.2538,0.2323,0.2850
1917,06/10/21 11:00:01 AM,0.2538,0.2318,0.2850
1918,06/10/21 11:30:01 AM,0.2534,0.2318,0.2850
1919,06/10/21 12:00:01 PM,0.2534,0.2311,0.2850
1920,06/10/21 12:30:01 PM,0.2534,0.2311,0.2850
1921,06/10/21 01:00:01 PM,0.2534,0.2306,0.2850
1922,06/10/21 01:30:01 PM,0.2534,0.2311,0.2850
1923,06/10/21 02:00:01 PM,0.2534,0.2311,0.2850
1924,06/10/21 02:30:01 PM,0.2534,0.2315,0.2850
1925,06/10/21 03:00:01 PM,0.2532,0.2318,0.2850
1926,06/10/21 03:30:01 PM,0.2532,0.2318,0.2850
1927,06/10/21 04:00:01 PM,0.2532,0.2323,0.2850
1928,06/10/21 04:30:01 PM,0.2534,0.2323,0.2850
1929,06/10/21 05:00:01 PM,0.2534,0.2323,0.2850
1930,06/10/21 05:30:01 PM,0.2532,0.2323,0.2850
1931,06/10/21 06:00:01 PM,0.2534,0.2323,0.2850
1932,06/10/21 06:30:01 PM,0.2532,0.2318,0.2850
1933,06/10/21 07:00:01 PM,0.2534,0.2315,0.2850
1934,06/10/21 07:30:01 PM,0.2534,0.2315,0.2850
1935,06/10/21 08:00:01 PM,0.2532,0.2315,0.2850
1936,06/10/21 08:30:01 PM,0.2532,0.2311,0.2850
1937,06/10/21 09:00:01 PM,0.2534,0.2311,0.2850
1938,06/10/21 09:30:01 PM,0.2538,0.2311,0.2850
1939,06/10/21 10:00:01 PM,0.2532,0.2306,0.2843
1940,06/10/21 10:30:01 PM,0.2534,0.2311,0.2843
1941,06/10/21 11:00:01 PM,0.2532,0.2311,0.2843
1942,06/10/21 11:30:01 PM,0.2534,0.2306,0.2843
1943,06/11/21 12:00:01 AM,0.2534,0.2306,0.2843
1944,06/11/21 12:30:01 AM,0.2538,0.2311,0.2850
1945,06/11/21 01:00:01 AM,0.2538,0.2315,0.2850
1946,06/11/21 01:30:01 AM,0.2534,0.2315,0.2850
1947,06/11/21 02:00:01 AM,0.2538,0.2318,0.2850
1948,06/11/21 02:30:01 AM,0.2534,0.2323,0.2843
1949,06/11/21 03:00:01 AM,0.2538,0.2323,0.2843
1950,06/11/21 03:30:01 AM,0.2538,0.2323,0.2850
1951,06/11/21 04:00:01 AM,0.2534,0.2323,0.2843
1952,06/11/21 04:30:01 AM,0.2534,0.2327,0.2843
1953,06/11/21 05:00:01 AM,0.2534,0.2327,0.2843
1954,06/11/21 05:30:01 AM,0.2534,0.2327,0.2850
1955,06/11/21 06:00:01 AM,0.2534,0.2327,0.2843
1956,06/11/21 06:30:01 AM,0.2534,0.2330,0.2850
1957,06/11/21 07:00:01 AM,0.2534,0.2330,0.2843
1958,06/11/21 07:30:01 AM,0.2534,0.2330,0.2843
1959,06/11/21 08:00:01 AM,0.2532,0.2327,0.2843
1960,06/11/21 08:30:01 AM,0.2532,0.2335,0.2843
1961,06/11/21 09:00:01 AM,0.2534,0.2330,0.2850
1962,06/11/21 09:30:01 AM,0.2532,0.2327,0.2850
1963,06/11/21 10:00:01 AM,0.2532,0.2323,0.2850
1964,06/11/21 10:30:01 AM,0.2528,0.2318,0.2850
1965,06/11/21 11:00:01 AM,0.2532,0.2315,0.2850
1966,06/11/21 11:30:01 AM,0.2528,0.2311,0.2850
1967,06/11/21 12:00:01 PM,0.2532,0.2306,0.2850
1968,06/11/21 12:30:01 PM,0.2528,0.2306,0.2850
1969,06/11/21 01:00:01 PM,0.2524,0.2311,0.2850
1970,06/11/21 01:30:01 PM,0.2528,0.2311,0.2850
1971,06/11/21 02:00:01 PM,0.2532,0.2318,0.2850
1972,06/11/21 02:30:01 PM,0.2524,0.2315,0.2850
1973,06/11/21 03:00:01 PM,0.2524,0.2318,0.2850
1974,06/11/21 03:30:01 PM,0.2528,0.2318,0.2850
1975,06/11/21 04:00:01 PM,0.2528,0.2323,0.2843
1976,06/11/21 04:30:01 PM,0.2524,0.2330,0.2843
1977,06/11/21 05:00:01 PM,0.2528,0.2323,0.2843
1978,06/11/21 05:30:01 PM,0.2524,0.2323,0.2843
1979,06/11/21 06:00:01 PM,0.2528,0.2323,0.2843
1980,06/11/21 06:30:01 PM,0.2524,0.2323,0.2843
1981,06/11/21 07:00:01 PM,0.2528,0.2323,0.2843
1982,06/11/21 07:30:01 PM,0.2524,0.2323,0.2843
1983,06/11/21 08:00:01 PM,0.2524,0.2318,0.2843
1984,06/11/21 08:30:01 PM,0.2528,0.2318,0.2843
1985,06/11/21 09:00:01 PM,0.2524,0.2318,0.2843
1986,06/11/21 09:30:01 PM,0.2528,0.2318,0.2843
1987,06/11/21 10:00:01 PM,0.2528,0.2315,0.2843
1988,06/11/21 10:30:01 PM,0.2528,0.2315,0.2843
1989,06/11/21 11:00:01 PM,0.2528,0.2315,0.2843
1990,06/11/21 11:30:01 PM,0.2528,0.2318,0.2843
1991,06/12/21 12:00:01 AM,0.2528,0.2315,0.2843
1992,06/12/21 12:30:01 AM,0.2532,0.2315,0.2843
1993,06/12/21 01:00:01 AM,0.2528,0.2315,0.2843
1994,06/12/21 01:30:01 AM,0.2532,0.2315,0.2843
1995,06/12/21 02:00:01 AM,0.2528,0.2318,0.2843
1996,06/12/21 02:30:01 AM,0.2532,0.2315,0.2843
1997,06/12/21 03:00:01 AM,0.2528,0.2315,0.2843
1998,06/12/21 03:30:01 AM,0.2532,0.2315,0.2843
1999,06/12/21 04:00:01 AM,0.2532,0.2318,0.2843
2000,06/12/21 04:30:01 AM,0.2532,0.2318,0.2843
2001,06/12/21 05:00:01 AM,0.2528,0.2315,0.2843
2002,06/12/21 05:30:01 AM,0.2532,0.2318,0.2843
2003,06/12/21 06:00:01 AM,0.2528,0.2318,0.2843
2004,06/12/21 06:30:01 AM,0.2532,0.2318,0.2843
2005,06/12/21 07:00:01 AM,0.2528,0.2318,0.2843
2006,06/12/21 07:30:01 AM,0.2532,0.2323,0.2843
2007,06/12/21 08:00:01 AM,0.2528,0.2323,0.2843
