"Plot Title: CHILDST3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20205245, SEN S/N: 20456140, LBL: childs trans 3- 30 cm)","Water Content, m³/m³ (LGR S/N: 20205245, SEN S/N: 20456142, LBL: childs trans 3- 60 cm)"
508,05/12/21 10:30:01 PM,0.4687,0.4148
509,05/12/21 11:00:01 PM,0.4680,0.4155
510,05/12/21 11:30:01 PM,0.4680,0.4148
511,05/13/21 12:00:01 AM,0.4680,0.4148
512,05/13/21 12:30:01 AM,0.4687,0.4155
513,05/13/21 01:00:01 AM,0.4680,0.4155
514,05/13/21 01:30:01 AM,0.4680,0.4155
515,05/13/21 02:00:01 AM,0.4687,0.4148
516,05/13/21 02:30:01 AM,0.4680,0.4148
517,05/13/21 03:00:01 AM,0.4680,0.4148
518,05/13/21 03:30:01 AM,0.4687,0.4148
519,05/13/21 04:00:01 AM,0.4687,0.4155
520,05/13/21 04:30:01 AM,0.4680,0.4148
521,05/13/21 05:00:01 AM,0.4680,0.4155
522,05/13/21 05:30:01 AM,0.4687,0.4148
523,05/13/21 06:00:01 AM,0.4687,0.4155
524,05/13/21 06:30:01 AM,0.4680,0.4148
525,05/13/21 07:00:01 AM,0.4680,0.4148
526,05/13/21 07:30:01 AM,0.4680,0.4155
527,05/13/21 08:00:01 AM,0.4680,0.4155
528,05/13/21 08:30:01 AM,0.4672,0.4155
529,05/13/21 09:00:01 AM,0.4680,0.4155
530,05/13/21 09:30:01 AM,0.4680,0.4141
531,05/13/21 10:00:01 AM,0.4680,0.4155
532,05/13/21 10:30:01 AM,0.4672,0.4155
533,05/13/21 11:00:01 AM,0.4672,0.4148
534,05/13/21 11:30:01 AM,0.4672,0.4155
535,05/13/21 12:00:01 PM,0.4680,0.4155
536,05/13/21 12:30:01 PM,0.4680,0.4162
537,05/13/21 01:00:01 PM,0.4672,0.4155
538,05/13/21 01:30:01 PM,0.4680,-0.4737
539,05/13/21 02:00:01 PM,0.4672,0.4162
540,05/13/21 02:30:01 PM,0.4680,0.4162
541,05/13/21 03:00:01 PM,0.4680,0.4155
542,05/13/21 03:30:01 PM,0.4672,0.4162
543,05/13/21 04:00:01 PM,0.4665,0.4155
544,05/13/21 04:30:01 PM,0.4665,0.4148
545,05/13/21 05:00:01 PM,0.4665,0.4155
546,05/13/21 05:30:01 PM,0.4665,0.4155
547,05/13/21 06:00:01 PM,0.4665,0.4148
548,05/13/21 06:30:01 PM,0.4672,0.4148
549,05/13/21 07:00:01 PM,0.4672,0.4148
550,05/13/21 07:30:01 PM,0.4680,0.4155
551,05/13/21 08:00:01 PM,0.4672,0.4141
552,05/13/21 08:30:01 PM,0.4672,0.4155
553,05/13/21 09:00:01 PM,0.4672,0.4148
554,05/13/21 09:30:01 PM,0.4672,0.4155
555,05/13/21 10:00:01 PM,0.4680,0.4155
556,05/13/21 10:30:01 PM,0.4680,0.4155
557,05/13/21 11:00:01 PM,0.4672,0.4155
558,05/13/21 11:30:01 PM,0.4665,0.4155
559,05/14/21 12:00:01 AM,0.4680,0.4155
560,05/14/21 12:30:01 AM,0.4672,0.4155
561,05/14/21 01:00:01 AM,0.4680,0.4148
562,05/14/21 01:30:01 AM,0.4680,0.4155
563,05/14/21 02:00:01 AM,0.4672,0.4155
564,05/14/21 02:30:01 AM,0.4672,0.4155
565,05/14/21 03:00:01 AM,0.4665,0.4155
566,05/14/21 03:30:01 AM,0.4680,0.4155
567,05/14/21 04:00:01 AM,0.4680,0.4148
568,05/14/21 04:30:01 AM,0.4672,0.4155
569,05/14/21 05:00:01 AM,0.4680,0.4148
570,05/14/21 05:30:01 AM,0.4672,0.4155
571,05/14/21 06:00:01 AM,0.4672,0.4155
572,05/14/21 06:30:01 AM,0.4672,0.4148
573,05/14/21 07:00:01 AM,0.4680,0.4148
574,05/14/21 07:30:01 AM,0.4680,0.4148
575,05/14/21 08:00:01 AM,0.4672,0.4155
576,05/14/21 08:30:01 AM,0.4665,0.4155
577,05/14/21 09:00:01 AM,0.4672,0.4155
578,05/14/21 09:30:01 AM,0.4672,0.4155
579,05/14/21 10:00:01 AM,0.4672,0.4155
580,05/14/21 10:30:01 AM,0.4665,0.4155
581,05/14/21 11:00:01 AM,0.4672,0.3256
582,05/14/21 11:30:01 AM,0.4665,0.4155
583,05/14/21 12:00:01 PM,0.4672,0.4155
584,05/14/21 12:30:01 PM,0.4680,0.4162
585,05/14/21 01:00:01 PM,0.4680,0.4155
586,05/14/21 01:30:01 PM,0.4672,0.4155
587,05/14/21 02:00:01 PM,0.4672,0.4155
588,05/14/21 02:30:01 PM,0.4665,0.4155
589,05/14/21 03:00:01 PM,0.4658,0.4155
590,05/14/21 03:30:01 PM,0.4658,0.4155
591,05/14/21 04:00:01 PM,0.4658,0.4148
592,05/14/21 04:30:01 PM,0.4658,0.4155
593,05/14/21 05:00:01 PM,0.4658,0.4162
594,05/14/21 05:30:01 PM,0.4658,0.4148
595,05/14/21 06:00:01 PM,0.4658,0.4155
596,05/14/21 06:30:01 PM,0.4665,0.4155
597,05/14/21 07:00:01 PM,0.4658,0.4155
598,05/14/21 07:30:01 PM,0.4658,-0.4737
599,05/14/21 08:00:01 PM,0.4658,0.3121
600,05/14/21 08:30:01 PM,0.4665,0.4155
601,05/14/21 09:00:01 PM,0.4665,0.4155
602,05/14/21 09:30:01 PM,0.4665,0.4155
603,05/14/21 10:00:01 PM,0.4665,0.4155
604,05/14/21 10:30:01 PM,0.4658,0.4155
605,05/14/21 11:00:01 PM,0.4658,0.4155
606,05/14/21 11:30:01 PM,0.4665,0.4141
607,05/15/21 12:00:01 AM,0.4665,0.4155
608,05/15/21 12:30:01 AM,0.4665,0.4155
609,05/15/21 01:00:01 AM,0.4665,0.4155
610,05/15/21 01:30:01 AM,0.4665,0.4155
611,05/15/21 02:00:01 AM,0.4665,0.4155
612,05/15/21 02:30:01 AM,0.4672,0.4148
613,05/15/21 03:00:01 AM,0.4665,0.4155
614,05/15/21 03:30:01 AM,0.4658,0.4155
615,05/15/21 04:00:01 AM,0.4658,0.4155
616,05/15/21 04:30:01 AM,0.4658,0.4148
617,05/15/21 05:00:01 AM,0.4672,0.4148
618,05/15/21 05:30:01 AM,0.4658,0.4148
619,05/15/21 06:00:01 AM,0.4665,0.4148
620,05/15/21 06:30:01 AM,0.4665,0.4148
621,05/15/21 07:00:01 AM,0.4665,0.4148
622,05/15/21 07:30:01 AM,0.4665,0.4148
623,05/15/21 08:00:01 AM,0.4665,0.4148
624,05/15/21 08:30:01 AM,0.4672,0.4155
625,05/15/21 09:00:01 AM,0.4665,0.4155
626,05/15/21 09:30:01 AM,0.4665,0.4155
627,05/15/21 10:00:01 AM,0.4665,0.4141
628,05/15/21 10:30:01 AM,0.4665,0.4148
629,05/15/21 11:00:01 AM,0.4665,0.4155
630,05/15/21 11:30:01 AM,0.4665,0.3330
631,05/15/21 12:00:01 PM,0.4672,0.3308
632,05/15/21 12:30:01 PM,0.4665,0.4155
633,05/15/21 01:00:01 PM,0.4672,0.4155
634,05/15/21 01:30:01 PM,0.4658,0.4155
635,05/15/21 02:00:01 PM,0.4658,0.4148
636,05/15/21 02:30:01 PM,0.4665,0.4148
637,05/15/21 03:00:01 PM,0.4672,0.4148
638,05/15/21 03:30:01 PM,0.4658,0.4148
639,05/15/21 04:00:01 PM,0.4672,0.4148
640,05/15/21 04:30:01 PM,0.4665,0.4148
641,05/15/21 05:00:01 PM,0.4658,0.4148
642,05/15/21 05:30:01 PM,0.4658,-0.4737
643,05/15/21 06:00:01 PM,0.4672,0.4141
644,05/15/21 06:30:01 PM,0.4665,0.4155
645,05/15/21 07:00:01 PM,0.4658,0.4148
646,05/15/21 07:30:01 PM,0.4665,0.4155
647,05/15/21 08:00:01 PM,0.4658,0.4155
648,05/15/21 08:30:01 PM,0.4658,0.4148
649,05/15/21 09:00:01 PM,0.4665,0.4155
650,05/15/21 09:30:01 PM,0.4672,0.4155
651,05/15/21 10:00:01 PM,0.4658,0.4148
652,05/15/21 10:30:01 PM,0.4658,0.4148
653,05/15/21 11:00:01 PM,0.4665,0.4148
654,05/15/21 11:30:01 PM,0.4665,0.4148
655,05/16/21 12:00:01 AM,0.4658,0.4148
656,05/16/21 12:30:01 AM,0.4658,0.4155
657,05/16/21 01:00:01 AM,0.4665,0.4148
658,05/16/21 01:30:01 AM,0.4658,0.4148
659,05/16/21 02:00:01 AM,0.4658,0.4148
660,05/16/21 02:30:01 AM,0.4665,0.4155
661,05/16/21 03:00:01 AM,0.4658,0.4155
662,05/16/21 03:30:01 AM,0.4665,0.4148
663,05/16/21 04:00:01 AM,0.4665,0.4148
664,05/16/21 04:30:01 AM,0.4665,0.4148
665,05/16/21 05:00:01 AM,0.4665,0.4148
666,05/16/21 05:30:01 AM,0.4658,0.4148
667,05/16/21 06:00:01 AM,0.4665,0.4148
668,05/16/21 06:30:01 AM,0.4665,0.4148
669,05/16/21 07:00:01 AM,0.4665,0.4155
670,05/16/21 07:30:01 AM,0.4672,0.4148
671,05/16/21 08:00:01 AM,0.4672,0.4148
672,05/16/21 08:30:01 AM,0.4665,0.4148
673,05/16/21 09:00:01 AM,0.4665,0.4148
674,05/16/21 09:30:01 AM,0.4665,0.4155
675,05/16/21 10:00:01 AM,0.4665,0.4155
676,05/16/21 10:30:01 AM,0.4665,0.4155
677,05/16/21 11:00:01 AM,0.4672,0.4141
678,05/16/21 11:30:01 AM,0.4665,0.4148
679,05/16/21 12:00:01 PM,0.4665,0.2827
680,05/16/21 12:30:01 PM,0.4658,0.3542
681,05/16/21 01:00:01 PM,0.4658,0.3600
682,05/16/21 01:30:01 PM,0.4658,0.4155
683,05/16/21 02:00:01 PM,0.4658,0.4148
684,05/16/21 02:30:01 PM,0.4665,0.4155
685,05/16/21 03:00:01 PM,0.4629,0.4155
686,05/16/21 03:30:01 PM,0.4141,0.4148
687,05/16/21 04:00:01 PM,0.4135,0.4155
688,05/16/21 04:30:01 PM,0.4128,0.4155
689,05/16/21 05:00:01 PM,0.4121,0.4148
690,05/16/21 05:30:01 PM,0.4121,0.4155
691,05/16/21 06:00:01 PM,0.4114,0.4155
692,05/16/21 06:30:01 PM,0.4107,0.4141
693,05/16/21 07:00:01 PM,0.4107,0.4155
694,05/16/21 07:30:01 PM,0.4114,0.4148
695,05/16/21 08:00:01 PM,0.4107,0.4148
696,05/16/21 08:30:01 PM,0.4107,-0.4737
697,05/16/21 09:00:01 PM,0.4114,0.4141
698,05/16/21 09:30:01 PM,0.4102,0.3872
699,05/16/21 10:00:01 PM,0.4107,0.4148
700,05/16/21 10:30:01 PM,0.4114,0.4148
701,05/16/21 11:00:01 PM,0.4107,0.4148
702,05/16/21 11:30:01 PM,0.4107,0.4155
703,05/17/21 12:00:01 AM,0.4107,0.4148
704,05/17/21 12:30:01 AM,0.4114,0.4141
705,05/17/21 01:00:01 AM,0.4107,0.4148
706,05/17/21 01:30:01 AM,0.4107,0.4148
707,05/17/21 02:00:01 AM,0.4114,0.4148
708,05/17/21 02:30:01 AM,0.4107,0.4148
709,05/17/21 03:00:01 AM,0.4102,0.4141
710,05/17/21 03:30:01 AM,0.4114,0.4141
711,05/17/21 04:00:01 AM,0.4107,0.4148
712,05/17/21 04:30:01 AM,0.4114,0.4148
713,05/17/21 05:00:01 AM,0.4107,0.4141
714,05/17/21 05:30:01 AM,0.4121,0.4148
715,05/17/21 06:00:01 AM,0.4107,0.4148
716,05/17/21 06:30:01 AM,0.4114,0.4141
717,05/17/21 07:00:01 AM,0.4114,0.4148
718,05/17/21 07:30:01 AM,0.4121,0.4148
719,05/17/21 08:00:01 AM,0.4114,0.4148
720,05/17/21 08:30:01 AM,0.4121,0.4155
721,05/17/21 09:00:01 AM,0.4114,0.4148
722,05/17/21 09:30:01 AM,0.4114,0.4155
723,05/17/21 10:00:01 AM,0.4102,0.4155
724,05/17/21 10:30:01 AM,0.4095,0.4155
725,05/17/21 11:00:01 AM,0.4088,0.4141
726,05/17/21 11:30:01 AM,0.4081,0.4155
727,05/17/21 12:00:01 PM,0.4069,0.4155
728,05/17/21 12:30:01 PM,0.4055,0.4155
729,05/17/21 01:00:01 PM,0.4048,0.4141
730,05/17/21 01:30:01 PM,0.4041,0.4148
731,05/17/21 02:00:01 PM,0.4041,0.4148
732,05/17/21 02:30:01 PM,0.4036,0.4148
733,05/17/21 03:00:01 PM,0.4029,0.4155
734,05/17/21 03:30:01 PM,0.4022,0.4155
735,05/17/21 04:00:01 PM,0.4022,0.4148
736,05/17/21 04:30:01 PM,0.4016,0.4155
737,05/17/21 05:00:01 PM,0.4010,0.4155
738,05/17/21 05:30:01 PM,0.4004,0.4155
739,05/17/21 06:00:01 PM,0.3990,0.4141
740,05/17/21 06:30:01 PM,0.3990,-0.4737
741,05/17/21 07:00:01 PM,0.3990,0.4155
742,05/17/21 07:30:01 PM,0.3985,0.4155
743,05/17/21 08:00:01 PM,0.3990,0.4141
744,05/17/21 08:30:01 PM,0.3985,-0.1628
745,05/17/21 09:00:01 PM,0.3990,0.4148
746,05/17/21 09:30:01 PM,0.3990,0.4155
747,05/17/21 10:00:01 PM,0.3990,0.4148
748,05/17/21 10:30:01 PM,0.3985,0.4155
749,05/17/21 11:00:01 PM,0.3978,-0.1731
750,05/17/21 11:30:01 PM,0.3978,0.4148
751,05/18/21 12:00:01 AM,0.3978,0.4141
752,05/18/21 12:30:01 AM,0.3978,0.4148
753,05/18/21 01:00:01 AM,0.3985,0.4148
754,05/18/21 01:30:01 AM,0.3978,0.4148
755,05/18/21 02:00:01 AM,0.3978,0.4148
756,05/18/21 02:30:01 AM,0.3978,0.4148
757,05/18/21 03:00:01 AM,0.3971,0.4148
758,05/18/21 03:30:01 AM,0.3985,0.4148
759,05/18/21 04:00:01 AM,0.3978,0.4148
760,05/18/21 04:30:01 AM,0.3978,0.4148
761,05/18/21 05:00:01 AM,0.3978,0.4141
762,05/18/21 05:30:01 AM,0.3978,0.4141
763,05/18/21 06:00:01 AM,0.3985,0.4148
764,05/18/21 06:30:01 AM,0.3990,0.4148
765,05/18/21 07:00:01 AM,0.3978,0.4141
766,05/18/21 07:30:01 AM,0.3978,0.4148
767,05/18/21 08:00:01 AM,0.3978,0.4148
768,05/18/21 08:30:01 AM,0.3985,0.4148
769,05/18/21 09:00:01 AM,0.3978,0.4148
770,05/18/21 09:30:01 AM,0.3978,0.4141
771,05/18/21 10:00:01 AM,0.3971,0.4148
772,05/18/21 10:30:01 AM,0.3964,0.4148
773,05/18/21 11:00:01 AM,0.3959,-0.4737
774,05/18/21 11:30:01 AM,0.3952,0.4155
775,05/18/21 12:00:01 PM,0.3952,0.4155
776,05/18/21 12:30:01 PM,0.3946,0.4155
777,05/18/21 01:00:01 PM,0.3939,0.4155
778,05/18/21 01:30:01 PM,0.3927,0.4155
779,05/18/21 02:00:01 PM,0.3920,0.4155
780,05/18/21 02:30:01 PM,0.3915,0.4155
781,05/18/21 03:00:01 PM,0.3915,0.4155
782,05/18/21 03:30:01 PM,0.3909,0.4148
783,05/18/21 04:00:01 PM,0.3895,0.4141
784,05/18/21 04:30:01 PM,0.3890,0.4155
785,05/18/21 05:00:01 PM,0.3890,0.4148
786,05/18/21 05:30:01 PM,0.3883,0.4141
787,05/18/21 06:00:01 PM,0.3877,0.4148
788,05/18/21 06:30:01 PM,0.3877,0.4148
789,05/18/21 07:00:01 PM,0.3883,0.4148
790,05/18/21 07:30:01 PM,0.3872,0.4135
791,05/18/21 08:00:01 PM,0.3877,-0.4737
792,05/18/21 08:30:01 PM,0.3872,0.4155
793,05/18/21 09:00:01 PM,0.3872,0.4148
794,05/18/21 09:30:01 PM,0.3872,0.4148
795,05/18/21 10:00:01 PM,0.3872,0.4155
796,05/18/21 10:30:01 PM,0.3865,0.4148
797,05/18/21 11:00:01 PM,0.3859,0.4148
798,05/18/21 11:30:01 PM,0.3872,0.4148
799,05/19/21 12:00:01 AM,0.3865,0.4148
800,05/19/21 12:30:01 AM,0.3872,0.4148
801,05/19/21 01:00:01 AM,0.3865,0.4141
802,05/19/21 01:30:01 AM,0.3865,0.4148
803,05/19/21 02:00:01 AM,0.3865,0.4141
804,05/19/21 02:30:01 AM,0.3872,0.4141
805,05/19/21 03:00:01 AM,0.3872,0.4135
806,05/19/21 03:30:01 AM,0.3872,0.4141
807,05/19/21 04:00:01 AM,0.3872,0.4148
808,05/19/21 04:30:01 AM,0.3872,0.4141
809,05/19/21 05:00:01 AM,0.3872,0.4148
810,05/19/21 05:30:01 AM,0.3865,0.4141
811,05/19/21 06:00:01 AM,0.3859,0.4141
812,05/19/21 06:30:01 AM,0.3865,0.4141
813,05/19/21 07:00:01 AM,0.3865,0.4141
814,05/19/21 07:30:01 AM,0.3865,0.4141
815,05/19/21 08:00:01 AM,0.3865,0.4148
816,05/19/21 08:30:01 AM,0.3865,0.4148
817,05/19/21 09:00:01 AM,0.3865,0.4148
818,05/19/21 09:30:01 AM,0.3865,0.4148
819,05/19/21 10:00:01 AM,0.3865,0.4148
820,05/19/21 10:30:01 AM,0.3859,0.4148
821,05/19/21 11:00:01 AM,0.3865,0.4141
822,05/19/21 11:30:01 AM,0.3854,0.4141
823,05/19/21 12:00:01 PM,0.3847,0.4135
824,05/19/21 12:30:01 PM,0.3854,0.4148
825,05/19/21 01:00:01 PM,0.3840,0.4148
826,05/19/21 01:30:01 PM,0.3840,0.4114
827,05/19/21 02:00:01 PM,0.3834,0.4148
828,05/19/21 02:30:01 PM,0.3834,0.4148
829,05/19/21 03:00:01 PM,0.3834,0.4148
830,05/19/21 03:30:01 PM,0.3834,0.4135
831,05/19/21 04:00:01 PM,0.3829,0.4148
832,05/19/21 04:30:01 PM,0.3822,0.4148
833,05/19/21 05:00:01 PM,0.3822,0.4148
834,05/19/21 05:30:01 PM,0.3816,0.4148
835,05/19/21 06:00:01 PM,0.3811,0.4148
836,05/19/21 06:30:01 PM,0.3811,0.4141
837,05/19/21 07:00:01 PM,0.3816,0.4141
838,05/19/21 07:30:01 PM,0.3804,0.4141
839,05/19/21 08:00:01 PM,0.3811,-0.4737
840,05/19/21 08:30:01 PM,0.3811,0.4148
841,05/19/21 09:00:01 PM,0.3804,0.4148
842,05/19/21 09:30:01 PM,0.3798,0.4148
843,05/19/21 10:00:01 PM,0.3798,0.4148
844,05/19/21 10:30:01 PM,0.3811,0.4141
845,05/19/21 11:00:01 PM,0.3798,0.4141
846,05/19/21 11:30:01 PM,0.3804,0.4141
847,05/20/21 12:00:01 AM,0.3798,0.4141
848,05/20/21 12:30:01 AM,0.3804,0.4141
849,05/20/21 01:00:01 AM,0.3793,0.4135
850,05/20/21 01:30:01 AM,0.3793,0.4135
851,05/20/21 02:00:01 AM,0.3798,0.4135
852,05/20/21 02:30:01 AM,0.3798,0.4135
853,05/20/21 03:00:01 AM,0.3798,0.4141
854,05/20/21 03:30:01 AM,0.3793,0.4141
855,05/20/21 04:00:01 AM,0.3793,0.4141
856,05/20/21 04:30:01 AM,0.3793,0.4141
857,05/20/21 05:00:01 AM,0.3798,0.4141
858,05/20/21 05:30:01 AM,0.3798,0.4141
859,05/20/21 06:00:01 AM,0.3798,0.4141
860,05/20/21 06:30:01 AM,0.3787,0.4141
861,05/20/21 07:00:01 AM,0.3787,0.4135
862,05/20/21 07:30:01 AM,0.3787,0.4141
863,05/20/21 08:00:01 AM,0.3787,0.4141
864,05/20/21 08:30:01 AM,0.3787,0.4141
865,05/20/21 09:00:01 AM,0.3787,0.4141
866,05/20/21 09:30:01 AM,0.3798,0.4141
867,05/20/21 10:00:01 AM,0.3787,0.4148
868,05/20/21 10:30:01 AM,0.3780,0.4141
869,05/20/21 11:00:01 AM,0.3787,0.4141
870,05/20/21 11:30:01 AM,0.3793,0.4141
871,05/20/21 12:00:01 PM,0.3780,0.4148
872,05/20/21 12:30:01 PM,0.3780,0.4141
873,05/20/21 01:00:01 PM,0.3787,0.4148
874,05/20/21 01:30:01 PM,0.3780,0.4148
875,05/20/21 02:00:01 PM,0.3775,0.4128
876,05/20/21 02:30:01 PM,0.3775,0.4141
877,05/20/21 03:00:01 PM,0.3780,0.4148
878,05/20/21 03:30:01 PM,0.3769,0.4148
879,05/20/21 04:00:01 PM,0.3769,0.4141
880,05/20/21 04:30:01 PM,0.3775,0.4141
881,05/20/21 05:00:01 PM,0.3762,0.4141
882,05/20/21 05:30:01 PM,0.3762,0.4141
883,05/20/21 06:00:01 PM,0.3758,0.4148
884,05/20/21 06:30:01 PM,0.3758,0.4141
885,05/20/21 07:00:01 PM,0.3762,0.4141
886,05/20/21 07:30:01 PM,0.3758,0.4141
887,05/20/21 08:00:01 PM,0.3758,0.4141
888,05/20/21 08:30:01 PM,0.3751,0.4141
889,05/20/21 09:00:01 PM,0.3758,0.4141
890,05/20/21 09:30:01 PM,0.3751,0.4141
891,05/20/21 10:00:01 PM,0.3751,0.4141
892,05/20/21 10:30:01 PM,0.3746,0.4141
893,05/20/21 11:00:01 PM,0.3758,0.4141
894,05/20/21 11:30:01 PM,0.3751,0.4141
895,05/21/21 12:00:01 AM,0.3758,0.4135
896,05/21/21 12:30:01 AM,0.3758,0.4141
897,05/21/21 01:00:01 AM,0.3758,0.4141
898,05/21/21 01:30:01 AM,0.3751,0.4141
899,05/21/21 02:00:01 AM,0.3751,0.4141
900,05/21/21 02:30:01 AM,0.3746,0.4148
901,05/21/21 03:00:01 AM,0.3746,0.4141
902,05/21/21 03:30:01 AM,0.3746,0.4141
903,05/21/21 04:00:01 AM,0.3746,0.4141
904,05/21/21 04:30:01 AM,0.3746,0.4141
905,05/21/21 05:00:01 AM,0.3746,0.4135
906,05/21/21 05:30:01 AM,0.3746,0.4135
907,05/21/21 06:00:01 AM,0.3746,0.4135
908,05/21/21 06:30:01 AM,0.3751,0.4135
909,05/21/21 07:00:01 AM,0.3746,0.4135
910,05/21/21 07:30:01 AM,0.3758,0.4135
911,05/21/21 08:00:01 AM,0.3758,0.4141
912,05/21/21 08:30:01 AM,0.3758,0.4141
913,05/21/21 09:00:01 AM,0.3746,0.4141
914,05/21/21 09:30:01 AM,0.3758,0.4148
915,05/21/21 10:00:01 AM,0.3751,0.4148
916,05/21/21 10:30:01 AM,0.3746,0.4141
917,05/21/21 11:00:01 AM,0.3740,0.4148
918,05/21/21 11:30:01 AM,0.3746,0.4141
919,05/21/21 12:00:01 PM,0.3751,0.4135
920,05/21/21 12:30:01 PM,0.3746,0.4141
921,05/21/21 01:00:01 PM,0.3751,0.4141
922,05/21/21 01:30:01 PM,0.3751,0.4148
923,05/21/21 02:00:01 PM,0.3740,0.4141
924,05/21/21 02:30:01 PM,0.3734,0.4141
925,05/21/21 03:00:01 PM,0.3734,0.4141
926,05/21/21 03:30:01 PM,0.3734,0.4148
927,05/21/21 04:00:01 PM,0.3740,0.4135
928,05/21/21 04:30:01 PM,0.3734,0.4148
929,05/21/21 05:00:01 PM,0.3734,0.4148
930,05/21/21 05:30:01 PM,0.3729,0.4148
931,05/21/21 06:00:01 PM,0.3729,0.4141
932,05/21/21 06:30:01 PM,0.3729,0.4148
933,05/21/21 07:00:01 PM,0.3734,0.4148
934,05/21/21 07:30:01 PM,0.3729,0.4148
935,05/21/21 08:00:01 PM,0.3729,0.4148
936,05/21/21 08:30:01 PM,0.3734,0.4141
937,05/21/21 09:00:01 PM,0.3729,0.4141
938,05/21/21 09:30:01 PM,0.3722,0.4141
939,05/21/21 10:00:01 PM,0.3734,0.4148
940,05/21/21 10:30:01 PM,0.3729,0.4141
941,05/21/21 11:00:01 PM,0.3729,0.4141
942,05/21/21 11:30:01 PM,0.3729,0.4148
943,05/22/21 12:00:01 AM,0.3729,0.4141
944,05/22/21 12:30:01 AM,0.3729,0.4141
945,05/22/21 01:00:01 AM,0.3729,0.4141
946,05/22/21 01:30:01 AM,0.3734,0.4141
947,05/22/21 02:00:01 AM,0.3734,0.4141
948,05/22/21 02:30:01 AM,0.3722,0.4141
949,05/22/21 03:00:01 AM,0.3729,0.4141
950,05/22/21 03:30:01 AM,0.3729,0.4141
951,05/22/21 04:00:01 AM,0.3734,0.4141
952,05/22/21 04:30:01 AM,0.3729,0.4141
953,05/22/21 05:00:01 AM,0.3729,0.4141
954,05/22/21 05:30:01 AM,0.3734,0.4141
955,05/22/21 06:00:01 AM,0.3729,0.4141
956,05/22/21 06:30:01 AM,0.3734,0.4141
957,05/22/21 07:00:01 AM,0.3734,0.4141
958,05/22/21 07:30:01 AM,0.3734,0.4141
959,05/22/21 08:00:01 AM,0.3740,0.4141
960,05/22/21 08:30:01 AM,0.3740,0.4141
961,05/22/21 09:00:01 AM,0.3740,0.4148
962,05/22/21 09:30:01 AM,0.3734,0.4148
963,05/22/21 10:00:01 AM,0.3740,0.4141
964,05/22/21 10:30:01 AM,0.3740,0.4135
965,05/22/21 11:00:01 AM,0.3729,0.4141
966,05/22/21 11:30:01 AM,0.3729,0.4148
967,05/22/21 12:00:01 PM,0.3729,0.4148
968,05/22/21 12:30:01 PM,0.3734,0.3326
969,05/22/21 01:00:01 PM,0.3729,0.4148
970,05/22/21 01:30:01 PM,0.3729,0.4135
971,05/22/21 02:00:01 PM,0.3722,0.4148
972,05/22/21 02:30:01 PM,0.3729,0.4141
973,05/22/21 03:00:01 PM,0.3722,0.4148
974,05/22/21 03:30:01 PM,0.3722,0.4148
975,05/22/21 04:00:01 PM,0.3722,0.4141
976,05/22/21 04:30:01 PM,0.3716,0.4141
977,05/22/21 05:00:01 PM,0.3729,0.4148
978,05/22/21 05:30:01 PM,0.3729,0.4148
979,05/22/21 06:00:01 PM,0.3722,0.4128
980,05/22/21 06:30:01 PM,0.3716,0.3490
981,05/22/21 07:00:01 PM,0.3716,0.4141
982,05/22/21 07:30:01 PM,0.3716,0.4148
983,05/22/21 08:00:01 PM,0.3722,-0.4737
984,05/22/21 08:30:01 PM,0.3722,0.4148
985,05/22/21 09:00:01 PM,0.3716,0.4148
986,05/22/21 09:30:01 PM,0.3711,0.4148
987,05/22/21 10:00:01 PM,0.3722,0.4148
988,05/22/21 10:30:01 PM,0.3716,0.4148
989,05/22/21 11:00:01 PM,0.3722,0.4148
990,05/22/21 11:30:01 PM,0.3716,0.4148
991,05/23/21 12:00:01 AM,0.3722,0.4148
992,05/23/21 12:30:01 AM,0.3716,0.4148
993,05/23/21 01:00:01 AM,0.3711,0.4141
994,05/23/21 01:30:01 AM,0.3722,0.4148
995,05/23/21 02:00:01 AM,0.3716,0.4148
996,05/23/21 02:30:01 AM,0.3729,0.4148
997,05/23/21 03:00:01 AM,0.3729,0.4141
998,05/23/21 03:30:01 AM,0.3716,0.4148
999,05/23/21 04:00:01 AM,0.3722,0.4148
1000,05/23/21 04:30:01 AM,0.3729,0.4141
1001,05/23/21 05:00:01 AM,0.3722,0.4148
1002,05/23/21 05:30:01 AM,0.3729,0.4141
1003,05/23/21 06:00:01 AM,0.3722,0.4141
1004,05/23/21 06:30:01 AM,0.3729,0.4141
1005,05/23/21 07:00:01 AM,0.3722,0.4141
1006,05/23/21 07:30:01 AM,0.3722,0.4148
1007,05/23/21 08:00:01 AM,0.3729,0.4148
1008,05/23/21 08:30:01 AM,0.3722,0.4148
1009,05/23/21 09:00:01 AM,0.3734,0.4148
1010,05/23/21 09:30:01 AM,0.3722,0.4148
1011,05/23/21 10:00:01 AM,0.3734,0.4148
1012,05/23/21 10:30:01 AM,0.3729,-0.2763
1013,05/23/21 11:00:01 AM,0.3722,0.4141
1014,05/23/21 11:30:01 AM,0.3716,0.4148
1015,05/23/21 12:00:01 PM,0.3716,0.4148
1016,05/23/21 12:30:01 PM,0.3716,0.4148
1017,05/23/21 01:00:01 PM,0.3722,0.3798
1018,05/23/21 01:30:01 PM,0.3716,0.4155
1019,05/23/21 02:00:01 PM,0.3711,-0.4737
