"Plot Title: ChildsT3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20456140, LBL: childs trans 3 - 30 cm)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20456142, LBL: childs trans 3 - 60 cm)"
509,05/07/20 03:00:01 AM,0.4658,0.4128
510,05/07/20 03:30:01 AM,0.4658,0.4135
511,05/07/20 04:00:01 AM,0.4658,0.4135
512,05/07/20 04:30:01 AM,0.4665,0.4135
513,05/07/20 05:00:01 AM,0.4665,0.4135
514,05/07/20 05:30:01 AM,0.4665,0.4128
515,05/07/20 06:00:01 AM,0.4665,0.4128
516,05/07/20 06:30:01 AM,0.4665,0.4128
517,05/07/20 07:00:01 AM,0.4665,0.4135
518,05/07/20 07:30:01 AM,0.4658,0.4135
519,05/07/20 08:00:01 AM,0.4665,0.4135
520,05/07/20 08:30:01 AM,0.4658,0.4135
521,05/07/20 09:00:01 AM,0.4665,0.4135
522,05/07/20 09:30:01 AM,0.4658,0.4135
523,05/07/20 10:00:01 AM,0.4665,0.4135
524,05/07/20 10:30:01 AM,0.4665,0.4135
525,05/07/20 11:00:01 AM,0.4658,0.4135
526,05/07/20 11:30:01 AM,0.4665,0.4135
527,05/07/20 12:00:01 PM,0.4658,0.4141
528,05/07/20 12:30:01 PM,0.4658,0.4135
529,05/07/20 01:00:01 PM,0.4658,0.4135
530,05/07/20 01:30:01 PM,0.4665,0.4141
531,05/07/20 02:00:01 PM,0.4658,0.4135
532,05/07/20 02:30:01 PM,0.4658,0.4135
533,05/07/20 03:00:01 PM,0.4658,0.4135
534,05/07/20 03:30:01 PM,0.4665,0.4141
535,05/07/20 04:00:01 PM,0.4658,0.4135
536,05/07/20 04:30:01 PM,0.4658,0.4135
537,05/07/20 05:00:01 PM,0.4665,0.4135
538,05/07/20 05:30:01 PM,0.4658,0.4135
539,05/07/20 06:00:01 PM,0.4658,0.4135
540,05/07/20 06:30:01 PM,0.4658,0.4135
541,05/07/20 07:00:01 PM,0.4658,0.4135
542,05/07/20 07:30:01 PM,0.4658,0.4128
543,05/07/20 08:00:01 PM,0.4658,0.4128
544,05/07/20 08:30:01 PM,0.4672,0.4128
545,05/07/20 09:00:01 PM,0.4665,0.4135
546,05/07/20 09:30:01 PM,0.4665,0.4135
547,05/07/20 10:00:01 PM,0.4665,0.4128
548,05/07/20 10:30:01 PM,0.4658,0.4128
549,05/07/20 11:00:01 PM,0.4658,0.4135
550,05/07/20 11:30:01 PM,0.4658,0.4128
551,05/08/20 12:00:01 AM,0.4672,0.4128
552,05/08/20 12:30:01 AM,0.4658,0.4128
553,05/08/20 01:00:01 AM,0.4658,0.4135
554,05/08/20 01:30:01 AM,0.4658,0.4135
555,05/08/20 02:00:01 AM,0.4658,0.4128
556,05/08/20 02:30:01 AM,0.4658,0.4135
557,05/08/20 03:00:01 AM,0.4658,0.4128
558,05/08/20 03:30:01 AM,0.4665,0.4135
559,05/08/20 04:00:01 AM,0.4658,0.4135
560,05/08/20 04:30:01 AM,0.4658,0.4135
561,05/08/20 05:00:01 AM,0.4665,0.4135
562,05/08/20 05:30:01 AM,0.4658,0.4128
563,05/08/20 06:00:01 AM,0.4658,0.4128
564,05/08/20 06:30:01 AM,0.4658,0.4128
565,05/08/20 07:00:01 AM,0.4658,0.4128
566,05/08/20 07:30:01 AM,0.4658,0.4135
567,05/08/20 08:00:01 AM,0.4658,0.4128
568,05/08/20 08:30:01 AM,0.4665,0.4135
569,05/08/20 09:00:01 AM,0.4658,0.4135
570,05/08/20 09:30:01 AM,0.4658,0.4135
571,05/08/20 10:00:01 AM,0.4665,0.4135
572,05/08/20 10:30:01 AM,0.4665,0.4135
573,05/08/20 11:00:01 AM,0.4665,0.4135
574,05/08/20 11:30:01 AM,0.4665,0.4141
575,05/08/20 12:00:01 PM,0.4665,0.4141
576,05/08/20 12:30:01 PM,0.4658,0.4141
577,05/08/20 01:00:01 PM,0.4665,0.4141
578,05/08/20 01:30:01 PM,0.4665,0.4141
579,05/08/20 02:00:01 PM,0.4665,0.4141
580,05/08/20 02:30:01 PM,0.4672,0.4141
581,05/08/20 03:00:01 PM,0.4665,0.4141
582,05/08/20 03:30:01 PM,0.4665,0.4135
583,05/08/20 04:00:01 PM,0.4658,0.4135
584,05/08/20 04:30:01 PM,0.4665,0.4128
585,05/08/20 05:00:01 PM,0.4651,0.4135
586,05/08/20 05:30:01 PM,0.4665,0.4135
587,05/08/20 06:00:01 PM,0.4665,0.4141
588,05/08/20 06:30:01 PM,0.4658,0.4135
589,05/08/20 07:00:01 PM,0.4658,0.4135
590,05/08/20 07:30:01 PM,0.4672,0.4135
591,05/08/20 08:00:01 PM,0.4658,0.4135
592,05/08/20 08:30:01 PM,0.4658,0.4135
593,05/08/20 09:00:01 PM,0.4658,0.4135
594,05/08/20 09:30:01 PM,0.4672,0.4135
595,05/08/20 10:00:01 PM,0.4665,0.4141
596,05/08/20 10:30:01 PM,0.4672,0.4135
597,05/08/20 11:00:01 PM,0.4658,0.4135
598,05/08/20 11:30:01 PM,0.4665,0.4135
599,05/09/20 12:00:01 AM,0.4658,0.4135
600,05/09/20 12:30:01 AM,0.4665,0.4135
601,05/09/20 01:00:01 AM,0.4665,0.4135
602,05/09/20 01:30:01 AM,0.4665,0.4135
603,05/09/20 02:00:01 AM,0.4658,0.4135
604,05/09/20 02:30:01 AM,0.4665,0.4135
605,05/09/20 03:00:01 AM,0.4658,0.4135
606,05/09/20 03:30:01 AM,0.4665,0.4135
607,05/09/20 04:00:01 AM,0.4665,0.4135
608,05/09/20 04:30:01 AM,0.4672,0.4135
609,05/09/20 05:00:01 AM,0.4672,0.4135
610,05/09/20 05:30:01 AM,0.4658,0.4135
611,05/09/20 06:00:01 AM,0.4658,0.4128
612,05/09/20 06:30:01 AM,0.4665,0.4128
613,05/09/20 07:00:01 AM,0.4665,0.4135
614,05/09/20 07:30:01 AM,0.4672,0.4128
615,05/09/20 08:00:01 AM,0.4658,0.4135
616,05/09/20 08:30:01 AM,0.4672,0.4141
617,05/09/20 09:00:01 AM,0.4658,0.4135
618,05/09/20 09:30:01 AM,0.4665,0.4135
619,05/09/20 10:00:01 AM,0.4658,0.4141
620,05/09/20 10:30:01 AM,0.4665,0.4141
621,05/09/20 11:00:01 AM,0.4665,0.4135
622,05/09/20 11:30:01 AM,0.4665,0.4141
623,05/09/20 12:00:01 PM,0.4658,0.4141
624,05/09/20 12:30:01 PM,0.4672,0.4141
625,05/09/20 01:00:01 PM,0.4665,0.4135
626,05/09/20 01:30:01 PM,0.4658,0.4135
627,05/09/20 02:00:01 PM,0.4672,0.4141
628,05/09/20 02:30:01 PM,0.4665,0.4141
629,05/09/20 03:00:01 PM,0.4672,0.4141
630,05/09/20 03:30:01 PM,0.4658,0.4141
631,05/09/20 04:00:01 PM,0.4665,0.4141
632,05/09/20 04:30:01 PM,0.4665,0.4141
633,05/09/20 05:00:01 PM,0.4665,0.4141
634,05/09/20 05:30:01 PM,0.4658,0.4135
635,05/09/20 06:00:01 PM,0.4658,0.4141
636,05/09/20 06:30:01 PM,0.4665,0.4141
637,05/09/20 07:00:01 PM,0.4672,0.4135
638,05/09/20 07:30:01 PM,0.4672,0.4135
639,05/09/20 08:00:01 PM,0.4665,0.4141
640,05/09/20 08:30:01 PM,0.4665,0.4135
641,05/09/20 09:00:01 PM,0.4665,0.4135
642,05/09/20 09:30:01 PM,0.4665,0.4135
643,05/09/20 10:00:01 PM,0.4672,0.4135
644,05/09/20 10:30:01 PM,0.4658,0.4135
645,05/09/20 11:00:01 PM,0.4665,0.4135
646,05/09/20 11:30:01 PM,0.4665,0.4135
647,05/10/20 12:00:01 AM,0.4672,0.4135
648,05/10/20 12:30:01 AM,0.4658,0.4135
649,05/10/20 01:00:01 AM,0.4665,0.4135
650,05/10/20 01:30:01 AM,0.4658,0.4135
651,05/10/20 02:00:01 AM,0.4665,0.4135
652,05/10/20 02:30:01 AM,0.4665,0.4135
653,05/10/20 03:00:01 AM,0.4665,0.4135
654,05/10/20 03:30:01 AM,0.4665,0.4128
655,05/10/20 04:00:01 AM,0.4672,0.4135
656,05/10/20 04:30:01 AM,0.4665,0.4135
657,05/10/20 05:00:01 AM,0.4658,0.4135
658,05/10/20 05:30:01 AM,0.4658,0.4135
659,05/10/20 06:00:01 AM,0.4665,0.4135
660,05/10/20 06:30:01 AM,0.4665,0.4135
661,05/10/20 07:00:01 AM,0.4665,0.4135
662,05/10/20 07:30:01 AM,0.4672,0.4135
663,05/10/20 08:00:01 AM,0.4672,0.4135
664,05/10/20 08:30:01 AM,0.4658,0.4135
665,05/10/20 09:00:01 AM,0.4672,0.4141
666,05/10/20 09:30:01 AM,0.4665,0.4135
667,05/10/20 10:00:01 AM,0.4665,0.4141
668,05/10/20 10:30:01 AM,0.4665,0.4135
669,05/10/20 11:00:01 AM,0.4665,0.4135
670,05/10/20 11:30:01 AM,0.4672,0.4141
671,05/10/20 12:00:01 PM,0.4672,0.4141
672,05/10/20 12:30:01 PM,0.4665,0.4141
673,05/10/20 01:00:01 PM,0.4658,0.4141
674,05/10/20 01:30:01 PM,0.4658,0.4141
675,05/10/20 02:00:01 PM,0.4672,0.4141
676,05/10/20 02:30:01 PM,0.4665,0.4141
677,05/10/20 03:00:01 PM,0.4665,0.4141
678,05/10/20 03:30:01 PM,0.4672,0.4141
679,05/10/20 04:00:01 PM,0.4665,0.4141
680,05/10/20 04:30:01 PM,0.4665,0.4141
681,05/10/20 05:00:01 PM,0.4665,0.4141
682,05/10/20 05:30:01 PM,0.4665,0.4141
683,05/10/20 06:00:01 PM,0.4665,0.4141
684,05/10/20 06:30:01 PM,0.4665,0.4135
685,05/10/20 07:00:01 PM,0.4665,0.4141
686,05/10/20 07:30:01 PM,0.4665,0.4141
687,05/10/20 08:00:01 PM,0.4672,0.4135
688,05/10/20 08:30:01 PM,0.4665,0.4135
689,05/10/20 09:00:01 PM,0.4672,0.4141
690,05/10/20 09:30:01 PM,0.4672,0.4135
691,05/10/20 10:00:01 PM,0.4672,0.4135
692,05/10/20 10:30:01 PM,0.4658,0.4135
693,05/10/20 11:00:01 PM,0.4665,0.4135
694,05/10/20 11:30:01 PM,0.4672,0.4135
695,05/11/20 12:00:01 AM,0.4665,0.4135
696,05/11/20 12:30:01 AM,0.4665,0.4135
697,05/11/20 01:00:01 AM,0.4665,0.4135
698,05/11/20 01:30:01 AM,0.4672,0.4128
699,05/11/20 02:00:01 AM,0.4672,0.4135
700,05/11/20 02:30:01 AM,0.4658,0.4135
701,05/11/20 03:00:01 AM,0.4665,0.4135
702,05/11/20 03:30:01 AM,0.4665,0.4135
703,05/11/20 04:00:01 AM,0.4672,0.4135
704,05/11/20 04:30:01 AM,0.4665,0.4135
705,05/11/20 05:00:01 AM,0.4665,0.4135
706,05/11/20 05:30:01 AM,0.4672,0.4135
707,05/11/20 06:00:01 AM,0.4665,0.4135
708,05/11/20 06:30:01 AM,0.4665,0.4135
709,05/11/20 07:00:01 AM,0.4665,0.4135
710,05/11/20 07:30:01 AM,0.4665,0.4128
711,05/11/20 08:00:01 AM,0.4672,0.4128
712,05/11/20 08:30:01 AM,0.4665,0.4135
713,05/11/20 09:00:01 AM,0.4665,0.4135
714,05/11/20 09:30:01 AM,0.4665,0.4141
715,05/11/20 10:00:01 AM,0.4672,0.4141
716,05/11/20 10:30:01 AM,0.4665,0.4135
717,05/11/20 11:00:01 AM,0.4672,0.4135
718,05/11/20 11:30:01 AM,0.4665,0.4135
719,05/11/20 12:00:01 PM,0.4665,0.4135
720,05/11/20 12:30:01 PM,0.4665,0.4135
721,05/11/20 01:00:01 PM,0.4672,0.4141
722,05/11/20 01:30:01 PM,0.4658,0.4141
723,05/11/20 02:00:01 PM,0.4672,0.4135
724,05/11/20 02:30:01 PM,0.4665,0.4135
725,05/11/20 03:00:01 PM,0.4665,0.4135
726,05/11/20 03:30:01 PM,0.4665,0.4135
727,05/11/20 04:00:01 PM,0.4665,0.4135
728,05/11/20 04:30:01 PM,0.4665,0.4141
729,05/11/20 05:00:01 PM,0.4658,0.4135
730,05/11/20 05:30:01 PM,0.4665,0.4135
731,05/11/20 06:00:01 PM,0.4665,0.4135
732,05/11/20 06:30:01 PM,0.4665,0.4135
733,05/11/20 07:00:01 PM,0.4665,0.4135
734,05/11/20 07:30:01 PM,0.4665,0.4135
735,05/11/20 08:00:01 PM,0.4665,0.4135
736,05/11/20 08:30:01 PM,0.4665,0.4135
737,05/11/20 09:00:01 PM,0.4665,0.4135
738,05/11/20 09:30:01 PM,0.4665,0.4135
739,05/11/20 10:00:01 PM,0.4665,0.4135
740,05/11/20 10:30:01 PM,0.4658,0.4135
741,05/11/20 11:00:01 PM,0.4665,0.4135
742,05/11/20 11:30:01 PM,0.4658,0.4135
743,05/12/20 12:00:01 AM,0.4665,0.4135
744,05/12/20 12:30:01 AM,0.4665,0.4135
745,05/12/20 01:00:01 AM,0.4658,0.4135
746,05/12/20 01:30:01 AM,0.4665,0.4135
747,05/12/20 02:00:01 AM,0.4658,0.4135
748,05/12/20 02:30:01 AM,0.4665,0.4135
749,05/12/20 03:00:01 AM,0.4665,0.4135
750,05/12/20 03:30:01 AM,0.4665,0.4135
751,05/12/20 04:00:01 AM,0.4665,0.4135
752,05/12/20 04:30:01 AM,0.4665,0.4135
753,05/12/20 05:00:01 AM,0.4672,0.4135
754,05/12/20 05:30:01 AM,0.4665,0.4135
755,05/12/20 06:00:01 AM,0.4658,0.4135
756,05/12/20 06:30:01 AM,0.4665,0.4135
757,05/12/20 07:00:01 AM,0.4665,0.4135
758,05/12/20 07:30:01 AM,0.4672,0.4135
759,05/12/20 08:00:01 AM,0.4672,0.4135
760,05/12/20 08:30:01 AM,0.4665,0.4135
761,05/12/20 09:00:01 AM,0.4658,0.4135
762,05/12/20 09:30:01 AM,0.4658,0.4135
763,05/12/20 10:00:01 AM,0.4665,0.4135
764,05/12/20 10:30:01 AM,0.4672,0.4135
765,05/12/20 11:00:01 AM,0.4665,0.4135
766,05/12/20 11:30:01 AM,0.4665,0.4135
767,05/12/20 12:00:01 PM,0.4665,0.4135
768,05/12/20 12:30:01 PM,0.4665,0.4141
769,05/12/20 01:00:01 PM,0.4665,0.4141
770,05/12/20 01:30:01 PM,0.4665,0.4141
771,05/12/20 02:00:01 PM,0.4665,0.4141
772,05/12/20 02:30:01 PM,0.4658,0.4141
773,05/12/20 03:00:01 PM,0.4665,0.4141
774,05/12/20 03:30:01 PM,0.4658,0.4141
775,05/12/20 04:00:01 PM,0.4665,0.4135
776,05/12/20 04:30:01 PM,0.4665,0.4135
777,05/12/20 05:00:01 PM,0.4665,0.4135
778,05/12/20 05:30:01 PM,0.4665,0.4141
779,05/12/20 06:00:01 PM,0.4665,0.4135
780,05/12/20 06:30:01 PM,0.4665,0.4135
781,05/12/20 07:00:01 PM,0.4665,0.4141
782,05/12/20 07:30:01 PM,0.4672,0.4135
783,05/12/20 08:00:01 PM,0.4665,0.4141
784,05/12/20 08:30:01 PM,0.4658,0.4135
785,05/12/20 09:00:01 PM,0.4665,0.4141
786,05/12/20 09:30:01 PM,0.4658,0.4141
787,05/12/20 10:00:01 PM,0.4665,0.4135
788,05/12/20 10:30:01 PM,0.4672,0.4135
789,05/12/20 11:00:01 PM,0.4658,0.4135
790,05/12/20 11:30:01 PM,0.4658,0.4135
791,05/13/20 12:00:01 AM,0.4658,0.4135
792,05/13/20 12:30:01 AM,0.4665,0.4135
793,05/13/20 01:00:01 AM,0.4658,0.4135
794,05/13/20 01:30:01 AM,0.4665,0.4141
795,05/13/20 02:00:01 AM,0.4665,0.4135
796,05/13/20 02:30:01 AM,0.4665,0.4135
797,05/13/20 03:00:01 AM,0.4672,0.4141
798,05/13/20 03:30:01 AM,0.4658,0.4135
799,05/13/20 04:00:01 AM,0.4658,0.4135
800,05/13/20 04:30:01 AM,0.4665,0.4135
801,05/13/20 05:00:01 AM,0.4665,0.4135
802,05/13/20 05:30:01 AM,0.4658,0.4135
803,05/13/20 06:00:01 AM,0.4665,0.4135
804,05/13/20 06:30:01 AM,0.4658,0.4135
805,05/13/20 07:00:01 AM,0.4658,0.4135
806,05/13/20 07:30:01 AM,0.4658,0.4135
807,05/13/20 08:00:01 AM,0.4665,0.4135
808,05/13/20 08:30:01 AM,0.4665,0.4135
809,05/13/20 09:00:01 AM,0.4672,0.4135
810,05/13/20 09:30:01 AM,0.4665,0.4135
811,05/13/20 10:00:01 AM,0.4658,0.4135
812,05/13/20 10:30:01 AM,0.4658,0.4135
813,05/13/20 11:00:01 AM,0.4665,0.4141
814,05/13/20 11:30:01 AM,0.4672,0.4135
815,05/13/20 12:00:01 PM,0.4672,0.4141
816,05/13/20 12:30:01 PM,0.4672,0.4141
817,05/13/20 01:00:01 PM,0.4658,0.4141
818,05/13/20 01:30:01 PM,0.4665,0.4141
819,05/13/20 02:00:01 PM,0.4665,0.4135
820,05/13/20 02:30:01 PM,0.4665,0.4135
821,05/13/20 03:00:01 PM,0.4665,0.4141
822,05/13/20 03:30:01 PM,0.4658,0.4141
823,05/13/20 04:00:01 PM,0.4665,0.4141
824,05/13/20 04:30:01 PM,0.4658,0.4141
825,05/13/20 05:00:01 PM,0.4658,0.4141
826,05/13/20 05:30:01 PM,0.4665,0.4135
827,05/13/20 06:00:01 PM,0.4665,0.4135
828,05/13/20 06:30:01 PM,0.4665,0.4141
829,05/13/20 07:00:01 PM,0.4665,0.4141
830,05/13/20 07:30:01 PM,0.4658,0.4141
831,05/13/20 08:00:01 PM,0.4665,0.4141
832,05/13/20 08:30:01 PM,0.4658,0.4135
833,05/13/20 09:00:01 PM,0.4665,0.4141
834,05/13/20 09:30:01 PM,0.4665,0.4141
835,05/13/20 10:00:01 PM,0.4665,0.4135
836,05/13/20 10:30:01 PM,0.4665,0.4135
837,05/13/20 11:00:01 PM,0.4658,0.4141
838,05/13/20 11:30:01 PM,0.4665,0.4141
839,05/14/20 12:00:01 AM,0.4658,0.4135
840,05/14/20 12:30:01 AM,0.4672,0.4135
841,05/14/20 01:00:01 AM,0.4665,0.4135
842,05/14/20 01:30:01 AM,0.4665,0.4141
843,05/14/20 02:00:01 AM,0.4658,0.4135
844,05/14/20 02:30:01 AM,0.4665,0.4135
845,05/14/20 03:00:01 AM,0.4665,0.4135
846,05/14/20 03:30:01 AM,0.4672,0.4135
847,05/14/20 04:00:01 AM,0.4665,0.4141
848,05/14/20 04:30:01 AM,0.4672,0.4141
849,05/14/20 05:00:01 AM,0.4665,0.4141
850,05/14/20 05:30:01 AM,0.4665,0.4141
851,05/14/20 06:00:01 AM,0.4665,0.4141
852,05/14/20 06:30:01 AM,0.4665,0.4141
853,05/14/20 07:00:01 AM,0.4658,0.4141
854,05/14/20 07:30:01 AM,0.4665,0.4141
855,05/14/20 08:00:01 AM,0.4658,0.4141
856,05/14/20 08:30:01 AM,0.4658,0.4141
857,05/14/20 09:00:01 AM,0.4665,0.4141
858,05/14/20 09:30:01 AM,0.4665,0.4135
859,05/14/20 10:00:01 AM,0.4665,0.4141
860,05/14/20 10:30:01 AM,0.4658,0.4135
861,05/14/20 11:00:01 AM,0.4665,0.4141
862,05/14/20 11:30:01 AM,0.4658,0.4141
863,05/14/20 12:00:01 PM,0.4665,0.4141
864,05/14/20 12:30:01 PM,0.4665,0.4141
865,05/14/20 01:00:01 PM,0.4665,0.4141
866,05/14/20 01:30:01 PM,0.4665,0.4141
867,05/14/20 02:00:01 PM,0.4665,0.4141
868,05/14/20 02:30:01 PM,0.4658,0.4141
869,05/14/20 03:00:01 PM,0.4665,0.4141
870,05/14/20 03:30:01 PM,0.4665,0.4141
871,05/14/20 04:00:01 PM,0.4665,0.4141
872,05/14/20 04:30:01 PM,0.4665,0.4141
873,05/14/20 05:00:01 PM,0.4665,0.4141
874,05/14/20 05:30:01 PM,0.4672,0.4141
875,05/14/20 06:00:01 PM,0.4658,0.4141
876,05/14/20 06:30:01 PM,0.4672,0.4141
877,05/14/20 07:00:01 PM,0.4665,0.4141
878,05/14/20 07:30:01 PM,0.4658,0.4141
879,05/14/20 08:00:01 PM,0.4658,0.4141
880,05/14/20 08:30:01 PM,0.4658,0.4141
881,05/14/20 09:00:01 PM,0.4672,0.4141
882,05/14/20 09:30:01 PM,0.4672,0.4141
883,05/14/20 10:00:01 PM,0.4658,0.4141
884,05/14/20 10:30:01 PM,0.4665,0.4141
885,05/14/20 11:00:01 PM,0.4665,0.4141
886,05/14/20 11:30:01 PM,0.4672,0.4135
887,05/15/20 12:00:01 AM,0.4658,0.4141
888,05/15/20 12:30:01 AM,0.4672,0.4141
889,05/15/20 01:00:01 AM,0.4672,0.4141
890,05/15/20 01:30:01 AM,0.4672,0.4141
891,05/15/20 02:00:01 AM,0.4672,0.4135
892,05/15/20 02:30:01 AM,0.4665,0.4141
893,05/15/20 03:00:01 AM,0.4665,0.4141
894,05/15/20 03:30:01 AM,0.4665,0.4141
895,05/15/20 04:00:01 AM,0.4665,0.4141
896,05/15/20 04:30:01 AM,0.4665,0.4141
897,05/15/20 05:00:01 AM,0.4665,0.4141
898,05/15/20 05:30:01 AM,0.4665,0.4141
899,05/15/20 06:00:01 AM,0.4665,0.4141
900,05/15/20 06:30:01 AM,0.4665,0.4141
901,05/15/20 07:00:01 AM,0.4672,0.4135
902,05/15/20 07:30:01 AM,0.4672,0.4141
903,05/15/20 08:00:01 AM,0.4672,0.4141
904,05/15/20 08:30:01 AM,0.4672,0.4141
905,05/15/20 09:00:01 AM,0.4665,0.4141
906,05/15/20 09:30:01 AM,0.4665,0.4141
907,05/15/20 10:00:01 AM,0.4665,0.4141
908,05/15/20 10:30:01 AM,0.4665,0.4141
909,05/15/20 11:00:01 AM,0.4672,0.4141
910,05/15/20 11:30:01 AM,0.4658,0.4141
911,05/15/20 12:00:01 PM,0.4665,0.4141
912,05/15/20 12:30:01 PM,0.4665,0.4141
913,05/15/20 01:00:01 PM,0.4672,0.4141
914,05/15/20 01:30:01 PM,0.4658,0.4141
915,05/15/20 02:00:01 PM,0.4672,0.4148
916,05/15/20 02:30:01 PM,0.4658,0.4148
917,05/15/20 03:00:01 PM,0.4672,0.4141
918,05/15/20 03:30:01 PM,0.4672,0.4148
919,05/15/20 04:00:01 PM,0.4665,0.4148
920,05/15/20 04:30:01 PM,0.4665,0.4148
921,05/15/20 05:00:01 PM,0.4672,0.4148
922,05/15/20 05:30:01 PM,0.4658,0.4141
923,05/15/20 06:00:01 PM,0.4665,0.4141
924,05/15/20 06:30:01 PM,0.4665,0.4141
925,05/15/20 07:00:01 PM,0.4665,0.4141
926,05/15/20 07:30:01 PM,0.4672,0.4141
927,05/15/20 08:00:01 PM,0.4658,0.4141
928,05/15/20 08:30:01 PM,0.4665,0.4141
929,05/15/20 09:00:01 PM,0.4665,0.4141
930,05/15/20 09:30:01 PM,0.4665,0.4141
931,05/15/20 10:00:01 PM,0.4672,0.4141
932,05/15/20 10:30:01 PM,0.4665,0.4141
933,05/15/20 11:00:01 PM,0.4665,0.4141
934,05/15/20 11:30:01 PM,0.4672,0.4162
935,05/16/20 12:00:01 AM,0.4974,0.4423
936,05/16/20 12:30:01 AM,0.5419,0.4802
937,05/16/20 01:00:01 AM,0.7184,0.6424
