"Plot Title: ChildsT3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20456140, LBL: childs trans 3 - 30 cm)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20456142, LBL: childs trans 3 - 60 cm)"
507,09/16/19 01:30:01 AM,0.3211,0.3840
508,09/16/19 02:00:01 AM,0.3219,0.3834
509,09/16/19 02:30:01 AM,0.3219,0.3834
510,09/16/19 03:00:01 AM,0.3216,0.3834
511,09/16/19 03:30:01 AM,0.3216,0.2850
512,09/16/19 04:00:01 AM,0.3216,0.3840
513,09/16/19 04:30:01 AM,0.3219,0.3829
514,09/16/19 05:00:01 AM,0.3219,0.3829
515,09/16/19 05:30:01 AM,0.3219,0.3829
516,09/16/19 06:00:01 AM,0.3219,0.3829
517,09/16/19 06:30:01 AM,0.3211,0.3829
518,09/16/19 07:00:01 AM,0.3219,0.3877
519,09/16/19 07:30:01 AM,0.3228,0.3895
520,09/16/19 08:00:01 AM,0.3231,0.3985
521,09/16/19 08:30:01 AM,0.3244,0.4010
522,09/16/19 09:00:01 AM,0.3249,0.3990
523,09/16/19 09:30:01 AM,0.3252,0.3971
524,09/16/19 10:00:01 AM,0.3256,0.3971
525,09/16/19 10:30:01 AM,0.3261,0.3959
526,09/16/19 11:00:01 AM,0.3256,0.3952
527,09/16/19 11:30:01 AM,0.3261,0.3769
528,09/16/19 12:00:01 PM,0.3265,0.3959
529,09/16/19 12:30:01 PM,0.3265,0.3952
530,09/16/19 01:00:01 PM,0.3265,0.3952
531,09/16/19 01:30:01 PM,0.3265,0.3939
532,09/16/19 02:00:01 PM,0.3265,0.3946
533,09/16/19 02:30:01 PM,0.3274,-0.4143
534,09/16/19 03:00:01 PM,0.3269,0.3934
535,09/16/19 03:30:01 PM,0.3274,-0.4143
536,09/16/19 04:00:01 PM,0.3274,0.3939
537,09/16/19 04:30:01 PM,0.3269,0.3939
538,09/16/19 05:00:01 PM,0.3274,0.3920
539,09/16/19 05:30:01 PM,0.3269,0.3594
540,09/16/19 06:00:01 PM,0.3277,0.3915
541,09/16/19 06:30:01 PM,0.3274,0.3920
542,09/16/19 07:00:01 PM,0.3274,0.3920
543,09/16/19 07:30:01 PM,0.3274,0.3915
544,09/16/19 08:00:01 PM,0.3282,0.3927
545,09/16/19 08:30:01 PM,0.3274,0.3915
546,09/16/19 09:00:01 PM,0.3277,0.3927
547,09/16/19 09:30:01 PM,0.3274,0.3927
548,09/16/19 10:00:01 PM,0.3277,0.3920
549,09/16/19 10:30:01 PM,0.3277,0.3920
550,09/16/19 11:00:01 PM,0.3277,0.3909
551,09/16/19 11:30:01 PM,0.3277,0.3920
552,09/17/19 12:00:01 AM,0.3282,0.3920
553,09/17/19 12:30:01 AM,0.3282,0.3915
554,09/17/19 01:00:01 AM,0.3277,0.3920
555,09/17/19 01:30:01 AM,0.3277,0.3915
556,09/17/19 02:00:01 AM,0.3282,0.3915
557,09/17/19 02:30:01 AM,0.3277,0.3920
558,09/17/19 03:00:01 AM,0.3277,0.3915
559,09/17/19 03:30:01 AM,0.3277,0.3915
560,09/17/19 04:00:01 AM,0.3277,0.3915
561,09/17/19 04:30:01 AM,0.3286,0.3915
562,09/17/19 05:00:01 AM,0.3282,0.3915
563,09/17/19 05:30:01 AM,0.3282,0.3915
564,09/17/19 06:00:01 AM,0.3286,0.3909
565,09/17/19 06:30:01 AM,0.3286,0.3909
566,09/17/19 07:00:01 AM,0.3282,0.3915
567,09/17/19 07:30:01 AM,0.3286,0.3915
568,09/17/19 08:00:01 AM,0.3282,0.3915
569,09/17/19 08:30:01 AM,0.3286,0.3909
570,09/17/19 09:00:01 AM,0.3282,0.3915
571,09/17/19 09:30:01 AM,0.3286,0.3915
572,09/17/19 10:00:01 AM,0.3286,0.3895
573,09/17/19 10:30:01 AM,0.3286,0.3895
574,09/17/19 11:00:01 AM,0.3282,-0.1974
575,09/17/19 11:30:01 AM,0.3286,0.3909
576,09/17/19 12:00:01 PM,0.3290,0.3915
577,09/17/19 12:30:01 PM,0.3286,0.3909
578,09/17/19 01:00:01 PM,0.3286,0.3909
579,09/17/19 01:30:01 PM,0.3290,0.3909
580,09/17/19 02:00:01 PM,0.3290,0.3915
581,09/17/19 02:30:01 PM,0.3286,0.3909
582,09/17/19 03:00:01 PM,0.3290,0.3909
583,09/17/19 03:30:01 PM,0.3290,0.3902
584,09/17/19 04:00:01 PM,0.3290,0.3902
585,09/17/19 04:30:01 PM,0.3290,0.3909
586,09/17/19 05:00:01 PM,0.3286,0.3909
587,09/17/19 05:30:01 PM,0.3286,0.3902
588,09/17/19 06:00:01 PM,0.3290,0.3909
589,09/17/19 06:30:01 PM,0.3286,0.3909
590,09/17/19 07:00:01 PM,0.3290,0.3895
591,09/17/19 07:30:01 PM,0.3286,0.3909
592,09/17/19 08:00:01 PM,0.3290,0.3909
593,09/17/19 08:30:01 PM,0.3286,0.3902
594,09/17/19 09:00:01 PM,0.3290,0.3890
595,09/17/19 09:30:01 PM,0.3286,0.3890
596,09/17/19 10:00:01 PM,0.3286,0.3890
597,09/17/19 10:30:01 PM,0.3295,0.3902
598,09/17/19 11:00:01 PM,0.3282,0.3902
599,09/17/19 11:30:01 PM,0.3290,0.3895
600,09/18/19 12:00:01 AM,0.3286,0.3895
601,09/18/19 12:30:01 AM,0.3286,0.3895
602,09/18/19 01:00:01 AM,0.3286,0.3902
603,09/18/19 01:30:01 AM,0.3295,0.3902
604,09/18/19 02:00:01 AM,0.3286,0.3902
605,09/18/19 02:30:01 AM,0.3286,0.3902
606,09/18/19 03:00:01 AM,0.3290,0.3890
607,09/18/19 03:30:01 AM,0.3286,0.3895
608,09/18/19 04:00:01 AM,0.3286,-0.0342
609,09/18/19 04:30:01 AM,0.3286,0.3890
610,09/18/19 05:00:01 AM,0.3286,0.3890
611,09/18/19 05:30:01 AM,0.3286,0.3890
612,09/18/19 06:00:01 AM,0.3295,0.3890
613,09/18/19 06:30:01 AM,0.3290,0.3895
614,09/18/19 07:00:01 AM,0.3295,0.3909
615,09/18/19 07:30:01 AM,0.3290,0.3915
616,09/18/19 08:00:01 AM,0.3295,0.3927
617,09/18/19 08:30:01 AM,0.3295,0.3920
618,09/18/19 09:00:01 AM,0.3295,0.3927
619,09/18/19 09:30:01 AM,0.3299,0.0392
620,09/18/19 10:00:01 AM,0.3295,0.3927
621,09/18/19 10:30:01 AM,0.3295,0.0247
622,09/18/19 11:00:01 AM,0.3299,0.3934
623,09/18/19 11:30:01 AM,0.3290,-0.1141
624,09/18/19 12:00:01 PM,0.3299,0.3934
625,09/18/19 12:30:01 PM,0.3299,0.3939
626,09/18/19 01:00:01 PM,0.3304,0.3934
627,09/18/19 01:30:01 PM,0.3299,0.3927
628,09/18/19 02:00:01 PM,0.3299,0.3934
629,09/18/19 02:30:01 PM,0.3299,0.3934
630,09/18/19 03:00:01 PM,0.3299,0.3934
631,09/18/19 03:30:01 PM,0.3295,0.3927
632,09/18/19 04:00:01 PM,0.3299,0.3920
633,09/18/19 04:30:01 PM,0.3299,0.3526
634,09/18/19 05:00:01 PM,0.3308,0.3920
635,09/18/19 05:30:01 PM,0.3308,0.3927
636,09/18/19 06:00:01 PM,0.3317,0.4069
637,09/18/19 06:30:01 PM,0.3357,0.4074
638,09/18/19 07:00:01 PM,0.3437,0.4069
639,09/18/19 07:30:01 PM,0.3437,0.4069
640,09/18/19 08:00:01 PM,0.3447,0.4069
641,09/18/19 08:30:01 PM,0.3441,0.4048
642,09/18/19 09:00:01 PM,0.3447,0.4022
643,09/18/19 09:30:01 PM,0.3441,0.4022
644,09/18/19 10:00:01 PM,0.3437,0.4022
645,09/18/19 10:30:01 PM,0.3437,0.4022
646,09/18/19 11:00:01 PM,0.3437,0.3683
647,09/18/19 11:30:01 PM,0.3437,0.4004
648,09/19/19 12:00:01 AM,0.3437,0.4004
649,09/19/19 12:30:01 AM,0.3432,0.3990
650,09/19/19 01:00:01 AM,0.3432,0.3985
651,09/19/19 01:30:01 AM,0.3432,0.3978
652,09/19/19 02:00:01 AM,0.3422,0.3971
653,09/19/19 02:30:01 AM,0.3432,0.3971
654,09/19/19 03:00:01 AM,0.3427,0.3964
655,09/19/19 03:30:01 AM,0.3427,0.3964
656,09/19/19 04:00:01 AM,0.3422,0.3964
657,09/19/19 04:30:01 AM,0.3422,0.3964
658,09/19/19 05:00:01 AM,0.3422,0.3959
659,09/19/19 05:30:01 AM,0.3418,0.3959
660,09/19/19 06:00:01 AM,0.3422,0.3959
661,09/19/19 06:30:01 AM,0.3418,0.3959
662,09/19/19 07:00:01 AM,0.3422,0.3952
663,09/19/19 07:30:01 AM,0.3418,0.3952
664,09/19/19 08:00:01 AM,0.3418,0.3952
665,09/19/19 08:30:01 AM,0.3418,0.3946
666,09/19/19 09:00:01 AM,0.3418,0.3952
667,09/19/19 09:30:01 AM,0.3422,0.3946
668,09/19/19 10:00:01 AM,0.3418,0.3946
669,09/19/19 10:30:01 AM,0.3422,0.3952
670,09/19/19 11:00:01 AM,0.3418,0.3952
671,09/19/19 11:30:01 AM,0.3422,0.3946
672,09/19/19 12:00:01 PM,0.3412,0.3946
673,09/19/19 12:30:01 PM,0.3418,0.3946
674,09/19/19 01:00:01 PM,0.3422,0.3952
675,09/19/19 01:30:01 PM,0.3418,0.3946
676,09/19/19 02:00:01 PM,0.3418,0.3946
677,09/19/19 02:30:01 PM,0.3418,0.3939
678,09/19/19 03:00:01 PM,0.3412,0.3946
679,09/19/19 03:30:01 PM,0.3418,0.3939
680,09/19/19 04:00:01 PM,0.3422,0.3946
681,09/19/19 04:30:01 PM,0.3418,0.3939
682,09/19/19 05:00:01 PM,0.3412,0.3946
683,09/19/19 05:30:01 PM,0.3412,0.3946
684,09/19/19 06:00:01 PM,0.3412,0.3939
685,09/19/19 06:30:01 PM,0.3412,0.3939
686,09/19/19 07:00:01 PM,0.3412,0.3939
687,09/19/19 07:30:01 PM,0.3422,0.3934
688,09/19/19 08:00:01 PM,0.3412,0.3934
689,09/19/19 08:30:01 PM,0.3412,0.3816
690,09/19/19 09:00:01 PM,0.3412,0.3834
691,09/19/19 09:30:01 PM,0.3418,0.3934
692,09/19/19 10:00:01 PM,0.3412,0.3934
693,09/19/19 10:30:01 PM,0.3408,0.3927
694,09/19/19 11:00:01 PM,0.3408,0.1752
695,09/19/19 11:30:01 PM,0.3408,0.3920
696,09/20/19 12:00:01 AM,0.3408,0.3934
697,09/20/19 12:30:01 AM,0.3412,0.3934
698,09/20/19 01:00:01 AM,0.3408,0.3934
699,09/20/19 01:30:01 AM,0.3408,0.3934
700,09/20/19 02:00:01 AM,0.3408,0.3927
701,09/20/19 02:30:01 AM,0.3408,0.3934
702,09/20/19 03:00:01 AM,0.3403,0.3934
703,09/20/19 03:30:01 AM,0.3403,0.3934
704,09/20/19 04:00:01 AM,0.3403,0.3934
705,09/20/19 04:30:01 AM,0.3403,0.3934
706,09/20/19 05:00:01 AM,0.3408,0.3927
707,09/20/19 05:30:01 AM,0.3403,0.3934
708,09/20/19 06:00:01 AM,0.3408,0.3934
709,09/20/19 06:30:01 AM,0.3399,0.3934
710,09/20/19 07:00:01 AM,0.3403,0.3934
711,09/20/19 07:30:01 AM,0.3408,0.3927
712,09/20/19 08:00:01 AM,0.3403,0.3934
713,09/20/19 08:30:01 AM,0.3408,0.3934
714,09/20/19 09:00:01 AM,0.3403,0.2881
715,09/20/19 09:30:01 AM,0.3403,0.3934
716,09/20/19 10:00:01 AM,0.3399,0.2908
717,09/20/19 10:30:01 AM,0.3403,0.2919
718,09/20/19 11:00:01 AM,0.3399,0.3934
719,09/20/19 11:30:01 AM,0.3403,0.3934
720,09/20/19 12:00:01 PM,0.3403,0.3934
721,09/20/19 12:30:01 PM,0.3403,0.3934
722,09/20/19 01:00:01 PM,0.3403,0.3920
723,09/20/19 01:30:01 PM,0.3403,-0.1389
724,09/20/19 02:00:01 PM,0.3403,-0.1169
725,09/20/19 02:30:01 PM,0.3403,-0.1517
726,09/20/19 03:00:01 PM,0.3403,-0.1267
727,09/20/19 03:30:01 PM,0.3403,-0.1389
728,09/20/19 04:00:01 PM,0.3399,-0.1267
729,09/20/19 04:30:01 PM,0.3399,-0.1561
730,09/20/19 05:00:01 PM,0.3399,-0.1719
731,09/20/19 05:30:01 PM,0.3399,0.3920
732,09/20/19 06:00:01 PM,0.3393,-0.1743
733,09/20/19 06:30:01 PM,0.3399,0.3927
734,09/20/19 07:00:01 PM,0.3393,0.3927
735,09/20/19 07:30:01 PM,0.3393,0.3920
736,09/20/19 08:00:01 PM,0.3393,0.3927
737,09/20/19 08:30:01 PM,0.3399,0.3927
738,09/20/19 09:00:01 PM,0.3389,0.3927
739,09/20/19 09:30:01 PM,0.3393,0.3927
740,09/20/19 10:00:01 PM,0.3393,0.3927
741,09/20/19 10:30:01 PM,0.3399,0.3920
742,09/20/19 11:00:01 PM,0.3389,-0.3331
743,09/20/19 11:30:01 PM,0.3399,0.3915
744,09/21/19 12:00:01 AM,0.3389,0.3915
745,09/21/19 12:30:01 AM,0.3393,0.3909
746,09/21/19 01:00:01 AM,0.3389,0.3920
747,09/21/19 01:30:01 AM,0.3393,0.3920
748,09/21/19 02:00:01 AM,0.3389,0.3326
749,09/21/19 02:30:01 AM,0.3393,0.3920
750,09/21/19 03:00:01 AM,0.3393,0.3920
751,09/21/19 03:30:01 AM,0.3389,0.3927
752,09/21/19 04:00:01 AM,0.3389,0.3920
753,09/21/19 04:30:01 AM,0.3384,0.3920
754,09/21/19 05:00:01 AM,0.3389,0.3393
755,09/21/19 05:30:01 AM,0.3384,0.3920
756,09/21/19 06:00:01 AM,0.3389,0.3920
757,09/21/19 06:30:01 AM,0.3389,0.3920
758,09/21/19 07:00:01 AM,0.3389,0.3920
759,09/21/19 07:30:01 AM,0.3384,0.3915
760,09/21/19 08:00:01 AM,0.3389,0.3920
761,09/21/19 08:30:01 AM,0.3384,0.3920
762,09/21/19 09:00:01 AM,0.3384,0.3920
763,09/21/19 09:30:01 AM,0.3389,0.3920
764,09/21/19 10:00:01 AM,0.3380,0.3927
765,09/21/19 10:30:01 AM,0.3389,0.3920
766,09/21/19 11:00:01 AM,0.3389,0.3920
767,09/21/19 11:30:01 AM,0.3389,0.3920
768,09/21/19 12:00:01 PM,0.3389,0.3915
769,09/21/19 12:30:01 PM,0.3389,0.0781
770,09/21/19 01:00:01 PM,0.3389,0.0161
771,09/21/19 01:30:01 PM,0.3389,0.0660
772,09/21/19 02:00:01 PM,0.3384,0.0122
773,09/21/19 02:30:01 PM,0.3389,0.0066
774,09/21/19 03:00:01 PM,0.3384,0.0050
775,09/21/19 03:30:01 PM,0.3389,0.0632
776,09/21/19 04:00:01 PM,0.3389,0.0596
777,09/21/19 04:30:01 PM,0.3384,0.0607
778,09/21/19 05:00:01 PM,0.3384,0.0501
779,09/21/19 05:30:01 PM,0.3389,0.0252
780,09/21/19 06:00:01 PM,0.3380,-0.0297
781,09/21/19 06:30:01 PM,0.3384,0.2786
782,09/21/19 07:00:01 PM,0.3380,0.3920
783,09/21/19 07:30:01 PM,0.3384,0.3920
784,09/21/19 08:00:01 PM,0.3380,0.3915
785,09/21/19 08:30:01 PM,0.3380,0.3920
786,09/21/19 09:00:01 PM,0.3376,0.3915
787,09/21/19 09:30:01 PM,0.3384,0.3920
788,09/21/19 10:00:01 PM,0.3380,0.3909
789,09/21/19 10:30:01 PM,0.3380,-0.2103
790,09/21/19 11:00:01 PM,0.3380,0.3909
791,09/21/19 11:30:01 PM,0.3384,0.3920
792,09/22/19 12:00:01 AM,0.3380,0.3920
793,09/22/19 12:30:01 AM,0.3384,0.3902
794,09/22/19 01:00:01 AM,0.3376,0.3915
795,09/22/19 01:30:01 AM,0.3376,0.3902
796,09/22/19 02:00:01 AM,0.3376,0.3902
797,09/22/19 02:30:01 AM,0.3376,0.3909
798,09/22/19 03:00:01 AM,0.3376,0.3920
799,09/22/19 03:30:01 AM,0.3371,0.3915
800,09/22/19 04:00:01 AM,0.3380,0.3909
801,09/22/19 04:30:01 AM,0.3371,0.3915
802,09/22/19 05:00:01 AM,0.3380,0.3915
803,09/22/19 05:30:01 AM,0.3376,0.3909
804,09/22/19 06:00:01 AM,0.3371,0.3915
805,09/22/19 06:30:01 AM,0.3371,-0.4101
806,09/22/19 07:00:01 AM,0.3380,0.3915
807,09/22/19 07:30:01 AM,0.3376,0.3915
808,09/22/19 08:00:01 AM,0.3371,0.3915
809,09/22/19 08:30:01 AM,0.3376,0.3915
810,09/22/19 09:00:01 AM,0.3376,0.3915
811,09/22/19 09:30:01 AM,0.3371,0.3915
812,09/22/19 10:00:01 AM,0.3376,0.3915
813,09/22/19 10:30:01 AM,0.3376,0.3920
814,09/22/19 11:00:01 AM,0.3371,0.3915
815,09/22/19 11:30:01 AM,0.3376,0.3920
816,09/22/19 12:00:01 PM,0.3376,0.3920
817,09/22/19 12:30:01 PM,0.3376,0.3775
818,09/22/19 01:00:01 PM,0.3376,0.1999
819,09/22/19 01:30:01 PM,0.3376,0.1053
820,09/22/19 02:00:01 PM,0.3376,0.2043
821,09/22/19 02:30:01 PM,0.3376,0.0521
822,09/22/19 03:00:01 PM,0.3376,0.0975
823,09/22/19 03:30:01 PM,0.3376,0.0738
824,09/22/19 04:00:01 PM,0.3376,0.0442
825,09/22/19 04:30:01 PM,0.3371,0.3920
826,09/22/19 05:00:01 PM,0.3371,0.3909
827,09/22/19 05:30:01 PM,0.3371,0.3920
828,09/22/19 06:00:01 PM,0.3376,0.3920
829,09/22/19 06:30:01 PM,0.3371,0.3909
830,09/22/19 07:00:01 PM,0.3371,0.3920
831,09/22/19 07:30:01 PM,0.3371,0.3915
832,09/22/19 08:00:01 PM,0.3367,0.3915
833,09/22/19 08:30:01 PM,0.3367,0.3909
834,09/22/19 09:00:01 PM,0.3371,0.3915
835,09/22/19 09:30:01 PM,0.3367,0.3915
836,09/22/19 10:00:01 PM,0.3376,-0.1039
837,09/22/19 10:30:01 PM,0.3367,0.3909
838,09/22/19 11:00:01 PM,0.3371,-0.1141
839,09/22/19 11:30:01 PM,0.3371,0.3915
840,09/23/19 12:00:01 AM,0.3371,0.3915
841,09/23/19 12:30:01 AM,0.3367,-0.0749
842,09/23/19 01:00:01 AM,0.3367,0.3915
843,09/23/19 01:30:01 AM,0.3367,0.3915
844,09/23/19 02:00:01 AM,0.3371,0.3915
845,09/23/19 02:30:01 AM,0.3361,0.3915
846,09/23/19 03:00:01 AM,0.3371,0.3909
847,09/23/19 03:30:01 AM,0.3361,0.3909
848,09/23/19 04:00:01 AM,0.3367,0.3915
849,09/23/19 04:30:01 AM,0.3361,0.3915
850,09/23/19 05:00:01 AM,0.3367,0.3909
851,09/23/19 05:30:01 AM,0.3361,0.3915
852,09/23/19 06:00:01 AM,0.3361,0.3705
853,09/23/19 06:30:01 AM,0.3367,0.3915
854,09/23/19 07:00:01 AM,0.3361,0.3822
855,09/23/19 07:30:01 AM,0.3361,0.3909
856,09/23/19 08:00:01 AM,0.3361,0.3915
857,09/23/19 08:30:01 AM,0.3361,0.3909
858,09/23/19 09:00:01 AM,0.3367,0.3775
859,09/23/19 09:30:01 AM,0.3357,0.3915
860,09/23/19 10:00:01 AM,0.3361,0.3909
861,09/23/19 10:30:01 AM,0.3361,0.3920
862,09/23/19 11:00:01 AM,0.3361,0.3915
863,09/23/19 11:30:01 AM,0.3367,0.3909
864,09/23/19 12:00:01 PM,0.3367,0.1412
865,09/23/19 12:30:01 PM,0.3367,0.3895
866,09/23/19 01:00:01 PM,0.3367,-0.4737
867,09/23/19 01:30:01 PM,0.3367,0.3902
868,09/23/19 02:00:01 PM,0.3367,-0.4737
869,09/23/19 02:30:01 PM,0.3361,0.3902
870,09/23/19 03:00:01 PM,0.3367,-0.4737
871,09/23/19 03:30:01 PM,0.3361,0.3902
872,09/23/19 04:00:01 PM,0.3361,-0.4737
873,09/23/19 04:30:01 PM,0.3361,0.3902
874,09/23/19 05:00:01 PM,0.3361,-0.4737
875,09/23/19 05:30:01 PM,0.3361,0.3895
876,09/23/19 06:00:01 PM,0.3361,0.3915
877,09/23/19 06:30:01 PM,0.3357,0.3915
878,09/23/19 07:00:01 PM,0.3361,0.3915
879,09/23/19 07:30:01 PM,0.3367,0.3909
880,09/23/19 08:00:01 PM,0.3357,0.3909
881,09/23/19 08:30:01 PM,0.3357,0.3890
882,09/23/19 09:00:01 PM,0.3352,0.3816
883,09/23/19 09:30:01 PM,0.3361,0.3829
884,09/23/19 10:00:01 PM,0.3357,0.3834
885,09/23/19 10:30:01 PM,0.3361,0.3909
886,09/23/19 11:00:01 PM,0.3357,0.1994
887,09/23/19 11:30:01 PM,0.3367,0.3890
888,09/24/19 12:00:01 AM,0.3357,0.3909
889,09/24/19 12:30:01 AM,0.3357,0.3915
890,09/24/19 01:00:01 AM,0.3352,0.3909
891,09/24/19 01:30:01 AM,0.3352,0.3902
892,09/24/19 02:00:01 AM,0.3352,0.3902
893,09/24/19 02:30:01 AM,0.3361,0.3902
894,09/24/19 03:00:01 AM,0.3352,0.3909
895,09/24/19 03:30:01 AM,0.3357,0.3909
896,09/24/19 04:00:01 AM,0.3352,0.2487
897,09/24/19 04:30:01 AM,0.3352,0.3909
898,09/24/19 05:00:01 AM,0.3352,0.3915
899,09/24/19 05:30:01 AM,0.3352,0.3909
900,09/24/19 06:00:01 AM,0.3357,0.3909
901,09/24/19 06:30:01 AM,0.3348,0.3909
902,09/24/19 07:00:01 AM,0.3357,0.3909
903,09/24/19 07:30:01 AM,0.3352,0.3909
904,09/24/19 08:00:01 AM,0.3352,0.3915
905,09/24/19 08:30:01 AM,0.3348,0.3909
906,09/24/19 09:00:01 AM,0.3352,0.3909
907,09/24/19 09:30:01 AM,0.3352,-0.4600
908,09/24/19 10:00:01 AM,0.3348,0.3915
909,09/24/19 10:30:01 AM,0.3357,0.3902
910,09/24/19 11:00:01 AM,0.3352,0.3915
911,09/24/19 11:30:01 AM,0.3352,0.3915
912,09/24/19 12:00:01 PM,0.3352,0.3902
913,09/24/19 12:30:01 PM,0.3348,-0.3878
914,09/24/19 01:00:01 PM,0.3352,-0.4270
915,09/24/19 01:30:01 PM,0.3348,-0.4227
916,09/24/19 02:00:01 PM,0.3348,-0.4334
917,09/24/19 02:30:01 PM,0.3352,-0.4206
918,09/24/19 03:00:01 PM,0.3348,-0.4039
919,09/24/19 03:30:01 PM,0.3352,-0.3918
920,09/24/19 04:00:01 PM,0.3343,-0.3740
921,09/24/19 04:30:01 PM,0.3343,-0.4206
922,09/24/19 05:00:01 PM,0.3343,-0.4206
923,09/24/19 05:30:01 PM,0.3348,-0.4737
924,09/24/19 06:00:01 PM,0.3348,0.3902
925,09/24/19 06:30:01 PM,0.3352,0.3909
926,09/24/19 07:00:01 PM,0.3348,0.3902
927,09/24/19 07:30:01 PM,0.3352,-0.4143
928,09/24/19 08:00:01 PM,0.3348,0.3909
929,09/24/19 08:30:01 PM,0.3348,0.3915
930,09/24/19 09:00:01 PM,0.3343,0.3909
931,09/24/19 09:30:01 PM,0.3348,0.3902
932,09/24/19 10:00:01 PM,0.3343,0.3902
933,09/24/19 10:30:01 PM,0.3343,0.3909
934,09/24/19 11:00:01 PM,0.3339,0.3909
935,09/24/19 11:30:01 PM,0.3348,0.3909
936,09/25/19 12:00:01 AM,0.3343,0.3909
937,09/25/19 12:30:01 AM,0.3348,0.3902
938,09/25/19 01:00:01 AM,0.3343,0.3909
939,09/25/19 01:30:01 AM,0.3343,0.3909
940,09/25/19 02:00:01 AM,0.3348,0.3902
941,09/25/19 02:30:01 AM,0.3343,0.3902
942,09/25/19 03:00:01 AM,0.3348,0.3909
943,09/25/19 03:30:01 AM,0.3348,0.3890
944,09/25/19 04:00:01 AM,0.3343,0.3895
945,09/25/19 04:30:01 AM,0.3339,0.3909
946,09/25/19 05:00:01 AM,0.3348,-0.3998
947,09/25/19 05:30:01 AM,0.3339,0.3895
948,09/25/19 06:00:01 AM,0.3343,0.3895
949,09/25/19 06:30:01 AM,0.3348,0.3890
950,09/25/19 07:00:01 AM,0.3348,0.3890
951,09/25/19 07:30:01 AM,0.3339,0.3895
952,09/25/19 08:00:01 AM,0.3343,0.3895
953,09/25/19 08:30:01 AM,0.3343,0.3909
954,09/25/19 09:00:01 AM,0.3339,0.3909
955,09/25/19 09:30:01 AM,0.3339,0.3909
956,09/25/19 10:00:01 AM,0.3343,-0.4164
957,09/25/19 10:30:01 AM,0.3348,0.3902
958,09/25/19 11:00:01 AM,0.3343,-0.3799
959,09/25/19 11:30:01 AM,0.3339,0.3902
960,09/25/19 12:00:01 PM,0.3339,-0.3958
961,09/25/19 12:30:01 PM,0.3339,-0.4206
962,09/25/19 01:00:01 PM,0.3343,-0.4206
963,09/25/19 01:30:01 PM,0.3343,-0.4206
964,09/25/19 02:00:01 PM,0.3335,-0.4532
965,09/25/19 02:30:01 PM,0.3339,-0.4737
966,09/25/19 03:00:01 PM,0.3339,-0.4080
967,09/25/19 03:30:01 PM,0.3343,-0.4206
968,09/25/19 04:00:01 PM,0.3335,-0.4227
969,09/25/19 04:30:01 PM,0.3339,-0.1708
970,09/25/19 05:00:01 PM,0.3339,-0.4737
971,09/25/19 05:30:01 PM,0.3339,-0.3740
972,09/25/19 06:00:01 PM,0.3335,-0.4737
973,09/25/19 06:30:01 PM,0.3339,0.3895
974,09/25/19 07:00:01 PM,0.3339,0.3822
975,09/25/19 07:30:01 PM,0.3339,0.3909
976,09/25/19 08:00:01 PM,0.3335,0.3909
977,09/25/19 08:30:01 PM,0.3335,0.3909
978,09/25/19 09:00:01 PM,0.3335,0.3902
979,09/25/19 09:30:01 PM,0.3335,0.3902
980,09/25/19 10:00:01 PM,0.3339,0.3902
981,09/25/19 10:30:01 PM,0.3330,0.3909
982,09/25/19 11:00:01 PM,0.3339,0.2861
983,09/25/19 11:30:01 PM,0.3335,0.3890
984,09/26/19 12:00:01 AM,0.3335,0.3890
985,09/26/19 12:30:01 AM,0.3335,0.3890
986,09/26/19 01:00:01 AM,0.3335,0.3890
987,09/26/19 01:30:01 AM,0.3335,0.3890
988,09/26/19 02:00:01 AM,0.3339,0.3909
989,09/26/19 02:30:01 AM,0.3339,0.3537
990,09/26/19 03:00:01 AM,0.3335,0.3902
991,09/26/19 03:30:01 AM,0.3335,0.3902
992,09/26/19 04:00:01 AM,0.3335,0.3909
993,09/26/19 04:30:01 AM,0.3335,0.3902
994,09/26/19 05:00:01 AM,0.3330,0.3902
995,09/26/19 05:30:01 AM,0.3335,0.3902
996,09/26/19 06:00:01 AM,0.3339,0.3909
997,09/26/19 06:30:01 AM,0.3335,0.3902
998,09/26/19 07:00:01 AM,0.3335,0.3902
999,09/26/19 07:30:01 AM,0.3335,-0.4737
1000,09/26/19 08:00:01 AM,0.3339,0.3895
1001,09/26/19 08:30:01 AM,0.3330,0.3909
1002,09/26/19 09:00:01 AM,0.3335,0.3909
1003,09/26/19 09:30:01 AM,0.3339,0.3895
1004,09/26/19 10:00:01 AM,0.3339,0.3895
1005,09/26/19 10:30:01 AM,0.3339,0.3909
1006,09/26/19 11:00:01 AM,0.3335,0.3902
1007,09/26/19 11:30:01 AM,0.3335,0.3909
1008,09/26/19 12:00:01 PM,0.3335,0.3909
1009,09/26/19 12:30:01 PM,0.3339,0.3909
1010,09/26/19 01:00:01 PM,0.3330,0.3915
1011,09/26/19 01:30:01 PM,0.3335,0.3909
1012,09/26/19 02:00:01 PM,0.3335,0.3915
1013,09/26/19 02:30:01 PM,0.3330,0.3909
1014,09/26/19 03:00:01 PM,0.3335,0.3909
1015,09/26/19 03:30:01 PM,0.3330,0.3909
1016,09/26/19 04:00:01 PM,0.3335,0.3909
